"date_analysis","proj","model1","model2","model3"
2022-12-08,14,"gru","xgb","gpr"
2022-12-09,0,"arima","garch","lm"
2022-12-09,1,"gru","xgb","arima"
2022-12-09,2,"gru","arima","garch"
2022-12-09,3,"gru","arima","garch"
2022-12-09,4,"gru","gam","arima"
2022-12-09,5,"gru","arima","garch"
2022-12-09,6,"gru","gbm","lm"
2022-12-09,7,"gru","xgb","gbm"
2022-12-09,8,"rf","gru","gbm"
2022-12-09,9,"gru","garch","arima"
2022-12-09,10,"gru","arima","garch"
2022-12-09,11,"gru","garch","xgb"
2022-12-09,12,"gru","garch","xgb"
2022-12-09,13,"arima","gru","gpr"
2022-12-09,14,"gru","xgb","gpr"
2022-12-10,0,"arima","garch","gru"
2022-12-10,1,"gru","xgb","arima"
2022-12-10,2,"gru","arima","garch"
2022-12-10,3,"gru","arima","garch"
2022-12-10,4,"gru","gam","arima"
2022-12-10,5,"gru","gbm","garch"
2022-12-10,6,"gru","gbm","lm"
2022-12-10,7,"gru","gbm","xgb"
2022-12-10,8,"rf","xgb","gbm"
2022-12-10,9,"gru","gbm","xgb"
2022-12-10,10,"gru","arima","garch"
2022-12-10,11,"gru","garch","gpr"
2022-12-10,12,"gru","garch","lm"
2022-12-10,13,"arima","gru","gpr"
2022-12-10,14,"gru","xgb","gpr"
2022-12-11,0,"arima","garch","gru"
2022-12-11,1,"gru","xgb","arima"
2022-12-11,2,"gru","arima","garch"
2022-12-11,3,"gru","arima","lm"
2022-12-11,4,"gru","arima","lm"
2022-12-11,5,"gru","gbm","arima"
2022-12-11,6,"gru","gbm","xgb"
2022-12-11,7,"gru","gbm","xgb"
2022-12-11,8,"xgb","gru","gbm"
2022-12-11,9,"xgb","gru","gbm"
2022-12-11,10,"xgb","gru","gbm"
2022-12-11,11,"xgb","gru","garch"
2022-12-11,12,"xgb","gru","garch"
2022-12-11,13,"xgb","gru","arima"
2022-12-11,14,"gru","xgb","gpr"
2022-12-12,0,"arima","garch","lm"
2022-12-12,1,"gru","xgb","garch"
2022-12-12,2,"gru","arima","garch"
2022-12-12,3,"gru","arima","xgb"
2022-12-12,4,"gru","arima","gam"
2022-12-12,5,"gru","gbm","rf"
2022-12-12,6,"gru","gbm","xgb"
2022-12-12,7,"gru","gbm","xgb"
2022-12-12,8,"gru","xgb","gbm"
2022-12-12,9,"gru","xgb","gbm"
2022-12-12,10,"xgb","gru","gbm"
2022-12-12,11,"xgb","gru","gbm"
2022-12-12,12,"xgb","gru","garch"
2022-12-12,13,"xgb","gru","arima"
2022-12-12,14,"gru","xgb","gpr"
2022-12-13,0,"gru","lm","arima"
2022-12-13,1,"gru","xgb","arima"
2022-12-13,2,"gru","arima","garch"
2022-12-13,3,"gru","arima","gpr"
2022-12-13,4,"gru","arima","gam"
2022-12-13,5,"gru","gbm","rf"
2022-12-13,6,"gru","gbm","xgb"
2022-12-13,7,"gru","gbm","xgb"
2022-12-13,8,"gru","xgb","gbm"
2022-12-13,9,"gru","xgb","gbm"
2022-12-13,10,"xgb","gru","gbm"
2022-12-13,11,"xgb","gru","gbm"
2022-12-13,12,"xgb","gru","garch"
2022-12-13,13,"xgb","gru","gpr"
2022-12-13,14,"gru","xgb","gpr"
2022-12-14,0,"gru","lm","gpr"
2022-12-14,1,"gru","xgb","arima"
2022-12-14,2,"gru","arima","gpr"
2022-12-14,3,"gru","gpr","lm"
2022-12-14,4,"gru","arima","gam"
2022-12-14,5,"gru","gbm","rf"
2022-12-14,6,"gru","gbm","lm"
2022-12-14,7,"gru","gbm","xgb"
2022-12-14,8,"gru","xgb","gbm"
2022-12-14,9,"gru","xgb","gbm"
2022-12-14,10,"xgb","gru","gbm"
2022-12-14,11,"xgb","gru","gbm"
2022-12-14,12,"xgb","gru","garch"
2022-12-14,13,"xgb","gru","gpr"
2022-12-14,14,"gru","xgb","gpr"
2022-12-15,0,"garch","lm","gam"
2022-12-15,1,"gru","arima","gpr"
2022-12-15,2,"gru","arima","gpr"
2022-12-15,3,"gru","gpr","arima"
2022-12-15,4,"gru","arima","rf"
2022-12-15,5,"gru","rf","xgb"
2022-12-15,6,"gru","gbm","xgb"
2022-12-15,7,"gru","xgb","gbm"
2022-12-15,8,"gru","gbm","xgb"
2022-12-15,9,"gru","xgb","gbm"
2022-12-15,10,"gru","xgb","gbm"
2022-12-15,11,"xgb","gru","gbm"
2022-12-15,12,"gru","xgb","gbm"
2022-12-15,13,"xgb","gru","gpr"
2022-12-15,14,"gru","xgb","gpr"
2022-12-16,0,"garch","gpr","arima"
2022-12-16,1,"gpr","arima","lm"
2022-12-16,2,"gru","gpr","lm"
2022-12-16,3,"gru","gpr","lm"
2022-12-16,4,"gru","xgb","rf"
2022-12-16,5,"gru","rf","xgb"
2022-12-16,6,"gbm","gru","xgb"
2022-12-16,7,"gru","xgb","gbm"
2022-12-16,8,"gru","xgb","gbm"
2022-12-16,9,"gru","gbm","xgb"
2022-12-16,10,"xgb","gru","gbm"
2022-12-16,11,"xgb","gru","gbm"
2022-12-16,12,"gru","xgb","gbm"
2022-12-16,13,"xgb","gru","gbm"
2022-12-16,14,"gru","xgb","gpr"
2022-12-17,0,"gpr","xgb","svr"
2022-12-17,1,"rf","xgb","gpr"
2022-12-17,2,"gpr","lm","gam"
2022-12-17,3,"gpr","gam","lm"
2022-12-17,4,"gru","xgb","rf"
2022-12-17,5,"rf","gru","xgb"
2022-12-17,6,"gbm","rf","gru"
2022-12-17,7,"gru","xgb","rf"
2022-12-17,8,"gru","gbm","xgb"
2022-12-17,9,"gru","gbm","xgb"
2022-12-17,10,"gru","xgb","gbm"
2022-12-17,11,"gru","xgb","gbm"
2022-12-17,12,"gru","xgb","gbm"
2022-12-17,13,"gru","xgb","gbm"
2022-12-17,14,"gru","xgb","gbm"
2022-12-18,0,"gbm","rf","svr"
2022-12-18,1,"rf","xgb","gbm"
2022-12-18,2,"rf","svr","gpr"
2022-12-18,3,"svr","gpr","lm"
2022-12-18,4,"xgb","gpr","lm"
2022-12-18,5,"rf","gru","xgb"
2022-12-18,6,"gbm","rf","lm"
2022-12-18,7,"gru","rf","xgb"
2022-12-18,8,"gru","gbm","rf"
2022-12-18,9,"gru","gbm","rf"
2022-12-18,10,"gru","gbm","rf"
2022-12-18,11,"gru","gbm","rf"
2022-12-18,12,"gru","gbm","rf"
2022-12-18,13,"gru","gbm","xgb"
2022-12-18,14,"gru","xgb","gbm"
2022-12-19,0,"gbm","svr","gpr"
2022-12-19,1,"rf","xgb","gbm"
2022-12-19,2,"gbm","rf","svr"
2022-12-19,3,"svr","rf","gbm"
2022-12-19,4,"xgb","gpr","lm"
2022-12-19,5,"xgb","rf","arima"
2022-12-19,6,"rf","gbm","lm"
2022-12-19,7,"rf","gru","xgb"
2022-12-19,8,"gru","gbm","rf"
2022-12-19,9,"gru","gbm","rf"
2022-12-19,10,"gru","gbm","rf"
2022-12-19,11,"gru","gbm","rf"
2022-12-19,12,"gru","rf","gbm"
2022-12-19,13,"gru","gbm","xgb"
2022-12-19,14,"gru","xgb","gbm"
2022-12-20,0,"gbm","rf","svr"
2022-12-20,1,"xgb","rf","gbm"
2022-12-20,2,"xgb","gbm","rf"
2022-12-20,3,"rf","svr","gbm"
2022-12-20,4,"xgb","gbm","rf"
2022-12-20,5,"arima","garch","rf"
2022-12-20,6,"lm","gpr","rf"
2022-12-20,7,"rf","xgb","gru"
2022-12-20,8,"rf","gru","gbm"
2022-12-20,9,"gbm","gru","rf"
2022-12-20,10,"gru","gbm","rf"
2022-12-20,11,"gru","gbm","rf"
2022-12-20,12,"gru","rf","gbm"
2022-12-20,13,"gru","gbm","gpr"
2022-12-20,14,"gru","gbm","xgb"
2022-12-21,0,"gru","gbm","rf"
2022-12-21,1,"rf","gbm","xgb"
2022-12-21,2,"xgb","svr","gbm"
2022-12-21,3,"svr","rf","gbm"
2022-12-21,4,"xgb","gbm","rf"
2022-12-21,5,"rf","garch","arima"
2022-12-21,6,"lm","gpr","rf"
2022-12-21,7,"xgb","rf","gru"
2022-12-21,8,"rf","gru","xgb"
2022-12-21,9,"gbm","rf","gru"
2022-12-21,10,"gbm","gru","rf"
2022-12-21,11,"gru","gbm","rf"
2022-12-21,12,"gru","rf","gbm"
2022-12-21,13,"gru","gpr","lm"
2022-12-21,14,"gru","gbm","xgb"
2022-12-22,0,"xgb","gbm","gru"
2022-12-22,1,"xgb","gbm","rf"
2022-12-22,2,"xgb","gbm","svr"
2022-12-22,3,"xgb","rf","svr"
2022-12-22,4,"xgb","gbm","arima"
2022-12-22,5,"garch","arima","lm"
2022-12-22,6,"gpr","lm","svr"
2022-12-22,7,"gru","xgb","gpr"
2022-12-22,8,"gru","xgb","rf"
2022-12-22,9,"gru","rf","xgb"
2022-12-22,10,"gru","rf","xgb"
2022-12-22,11,"gru","rf","xgb"
2022-12-22,12,"gru","rf","gpr"
2022-12-22,13,"gru","gpr","lm"
2022-12-22,14,"gru","gbm","gpr"
2022-12-23,0,"xgb","gru","lm"
2022-12-23,1,"xgb","gru","gbm"
2022-12-23,2,"xgb","gbm","arima"
2022-12-23,3,"xgb","arima","garch"
2022-12-23,4,"xgb","gbm","arima"
2022-12-23,5,"gbm","garch","arima"
2022-12-23,6,"gpr","lm","garch"
2022-12-23,7,"gru","xgb","gpr"
2022-12-23,8,"gru","xgb","rf"
2022-12-23,9,"gru","xgb","arima"
2022-12-23,10,"gru","xgb","svr"
2022-12-23,11,"gru","xgb","arima"
2022-12-23,12,"gru","arima","garch"
2022-12-23,13,"gru","lm","gpr"
2022-12-23,14,"gru","gbm","gpr"
2022-12-24,0,"lm","arima","garch"
2022-12-24,1,"xgb","gru","lm"
2022-12-24,2,"xgb","gbm","gru"
2022-12-24,3,"xgb","garch","arima"
2022-12-24,4,"xgb","arima","garch"
2022-12-24,5,"gbm","garch","arima"
2022-12-24,6,"gpr","lm","garch"
2022-12-24,7,"gru","gpr","lm"
2022-12-24,8,"gru","xgb","gpr"
2022-12-24,9,"gru","xgb","arima"
2022-12-24,10,"gru","arima","garch"
2022-12-24,11,"gru","arima","xgb"
2022-12-24,12,"gru","arima","garch"
2022-12-24,13,"gru","lm","gpr"
2022-12-24,14,"gru","lm","gpr"
2022-12-25,0,"arima","lm","garch"
2022-12-25,1,"xgb","gru","lm"
2022-12-25,2,"xgb","gru","gam"
2022-12-25,3,"xgb","garch","gbm"
2022-12-25,4,"xgb","arima","garch"
2022-12-25,5,"gbm","garch","arima"
2022-12-25,6,"gru","gpr","lm"
2022-12-25,7,"gru","gpr","lm"
2022-12-25,8,"gru","gpr","lm"
2022-12-25,9,"gru","xgb","gpr"
2022-12-25,10,"gru","xgb","arima"
2022-12-25,11,"gru","arima","garch"
2022-12-25,12,"arima","gru","garch"
2022-12-25,13,"gru","arima","lm"
2022-12-25,14,"gru","lm","gpr"
2022-12-26,0,"lm","arima","garch"
2022-12-26,1,"gru","lm","gpr"
2022-12-26,2,"xgb","gru","gam"
2022-12-26,3,"xgb","gam","gru"
2022-12-26,4,"xgb","arima","garch"
2022-12-26,5,"gbm","garch","arima"
2022-12-26,6,"gru","gpr","lm"
2022-12-26,7,"gru","gpr","lm"
2022-12-26,8,"gru","gpr","lm"
2022-12-26,9,"gru","xgb","gpr"
2022-12-26,10,"gru","xgb","arima"
2022-12-26,11,"gru","arima","garch"
2022-12-26,12,"arima","garch","lm"
2022-12-26,13,"garch","lm","gpr"
2022-12-26,14,"gru","lm","arima"
2022-12-27,0,"arima","lm","gam"
2022-12-27,1,"gru","gpr","lm"
2022-12-27,2,"gru","gam","garch"
2022-12-27,3,"gam","gru","garch"
2022-12-27,4,"xgb","gam","arima"
2022-12-27,5,"gbm","gru","garch"
2022-12-27,6,"gru","gpr","lm"
2022-12-27,7,"gru","gpr","lm"
2022-12-27,8,"gru","gpr","lm"
2022-12-27,9,"gru","xgb","gpr"
2022-12-27,10,"gru","xgb","gpr"
2022-12-27,11,"gru","arima","garch"
2022-12-27,12,"arima","gru","garch"
2022-12-27,13,"garch","lm","gpr"
2022-12-27,14,"gru","arima","lm"
2022-12-28,0,"arima","lm","garch"
2022-12-28,1,"gru","gam","gpr"
2022-12-28,2,"gru","gam","arima"
2022-12-28,3,"gru","gam","garch"
2022-12-28,4,"gam","xgb","arima"
2022-12-28,5,"gru","gbm","garch"
2022-12-28,6,"gru","gbm","gpr"
2022-12-28,7,"gru","gpr","lm"
2022-12-28,8,"gru","gpr","lm"
2022-12-28,9,"gru","xgb","gpr"
2022-12-28,10,"gru","xgb","gpr"
2022-12-28,11,"gru","arima","xgb"
2022-12-28,12,"arima","gru","garch"
2022-12-28,13,"gru","garch","arima"
2022-12-28,14,"arima","gru","lm"
2022-12-29,0,"lm","arima","gam"
2022-12-29,1,"gru","gpr","lm"
2022-12-29,2,"gru","gam","arima"
2022-12-29,3,"gru","gam","garch"
2022-12-29,4,"gam","xgb","arima"
2022-12-29,5,"gru","gbm","arima"
2022-12-29,6,"gru","gbm","gpr"
2022-12-29,7,"gru","gam","gpr"
2022-12-29,8,"gru","gpr","lm"
2022-12-29,9,"gru","xgb","gpr"
2022-12-29,10,"gru","xgb","gbm"
2022-12-29,11,"gru","xgb","arima"
2022-12-29,12,"arima","gru","garch"
2022-12-29,13,"gru","arima","garch"
2022-12-29,14,"arima","gru","lm"
2022-12-30,0,"arima","lm","garch"
2022-12-30,1,"lm","gpr","gam"
2022-12-30,2,"gru","arima","garch"
2022-12-30,3,"gru","garch","gam"
2022-12-30,4,"gam","arima","xgb"
2022-12-30,5,"gru","gbm","garch"
2022-12-30,6,"gru","gbm","lm"
2022-12-30,7,"gru","gbm","gam"
2022-12-30,8,"gru","gbm","gpr"
2022-12-30,9,"gru","xgb","gbm"
2022-12-30,10,"gru","gbm","xgb"
2022-12-30,11,"gru","xgb","gbm"
2022-12-30,12,"gru","arima","xgb"
2022-12-30,13,"gru","arima","garch"
2022-12-30,14,"gru","arima","lm"
2022-12-31,0,"garch","arima","lm"
2022-12-31,1,"lm","gpr","gru"
2022-12-31,2,"arima","gru","garch"
2022-12-31,3,"gru","arima","garch"
2022-12-31,4,"gam","arima","garch"
2022-12-31,5,"gbm","arima","garch"
2022-12-31,6,"gbm","gru","lm"
2022-12-31,7,"gru","gbm","lm"
2022-12-31,8,"gbm","gru","gpr"
2022-12-31,9,"gru","gbm","xgb"
2022-12-31,10,"gru","gbm","xgb"
2022-12-31,11,"gru","gbm","xgb"
2022-12-31,12,"gru","gbm","xgb"
2022-12-31,13,"gru","arima","garch"
2022-12-31,14,"gru","arima","gpr"
