"mytestdate","proj","var","coef","modelname"
2022-10-26,1,"scaled_case_lag2",0.0715006348850421,"lasso"
2022-10-26,1,"scaled_case_lag3",0.0651675928201771,"lasso"
2022-10-26,1,"ct_sm_7_lag1",-0.0503678883185598,"lasso"
2022-10-26,2,"(Intercept)",0.565666869853352,"lasso"
2022-10-26,2,"scaled_case_lag1",0.785780574555878,"lasso"
2022-10-26,2,"scaled_case_lag2",0.0639591072544382,"lasso"
2022-10-26,2,"scaled_case_lag3",0.0669462597830638,"lasso"
2022-10-26,2,"ct_sm_7_lag1",-0.0493944204438805,"lasso"
2022-10-26,3,"(Intercept)",0.716720462244822,"lasso"
2022-10-26,3,"scaled_case_lag1",0.800332918952411,"lasso"
2022-10-26,3,"scaled_case_lag2",0.0573239962603853,"lasso"
2022-10-26,3,"scaled_case_lag3",0.0368491938376876,"lasso"
2022-10-26,3,"ct_sm_7_lag3",-0.0018911114839453,"lasso"
2022-10-26,3,"ct_sm_7_lag6",-0.0116939647387224,"lasso"
2022-10-26,3,"ct_sm_7_lag7",-0.0115493881546019,"lasso"
2022-10-26,4,"(Intercept)",0.5915010575537,"lasso"
2022-10-26,4,"scaled_case_lag1",0.788637550257351,"lasso"
2022-10-26,4,"scaled_case_lag2",0.0621562382337005,"lasso"
2022-10-26,4,"scaled_case_lag3",0.0618304470134558,"lasso"
2022-10-26,4,"ct_sm_7_lag2",-0.0517382488008269,"lasso"
2022-10-26,5,"(Intercept)",0.661531305898482,"lasso"
2022-10-26,5,"scaled_case_lag1",0.765142793068315,"lasso"
2022-10-26,5,"scaled_case_lag2",0.0669391825453979,"lasso"
2022-10-26,5,"scaled_case_lag3",0.0692964743113035,"lasso"
2022-10-26,5,"ct_sm_7_lag1",-0.0341049040091778,"lasso"
2022-10-26,5,"ct_sm_7_lag7",-0.026000297985068,"lasso"
2022-10-26,6,"(Intercept)",0.684322086460927,"lasso"
2022-10-26,6,"scaled_case_lag1",0.770446752714291,"lasso"
2022-10-26,6,"scaled_case_lag2",0.069763462474976,"lasso"
2022-10-26,6,"scaled_case_lag3",0.0576937701669501,"lasso"
2022-10-26,6,"ct_sm_7_lag6",-0.0623402053093193,"lasso"
2022-10-26,7,"(Intercept)",0.72353878996006,"lasso"
2022-10-26,7,"scaled_case_lag1",0.755390859077567,"lasso"
2022-10-26,7,"scaled_case_lag2",0.0467586901453899,"lasso"
2022-10-26,7,"scaled_case_lag3",0.0897005937631102,"lasso"
2022-10-26,7,"ct_sm_7_lag5",-0.0634972382268485,"lasso"
2022-10-26,7,"ct_sm_7_lag7",-0.00602556357076245,"lasso"
2022-10-26,8,"(Intercept)",0.73691629372423,"lasso"
2022-10-26,8,"scaled_case_lag1",0.753739337241581,"lasso"
2022-10-26,8,"scaled_case_lag2",0.0457387107906886,"lasso"
2022-10-26,8,"scaled_case_lag3",0.0902573504776598,"lasso"
2022-10-26,8,"ct_sm_7_lag4",-0.0598490736722315,"lasso"
2022-10-26,8,"ct_sm_7_lag6",-0.0116528749032564,"lasso"
2022-10-26,9,"(Intercept)",0.926253440439988,"lasso"
2022-10-26,9,"scaled_case_lag1",0.750249011554953,"lasso"
2022-10-26,9,"scaled_case_lag2",0.0395347307541726,"lasso"
2022-10-26,9,"scaled_case_lag3",0.0715154496028215,"lasso"
2022-10-26,9,"ct_sm_7_lag5",-0.0567557293566201,"lasso"
2022-10-26,10,"(Intercept)",1.01054657889092,"lasso"
2022-10-26,10,"scaled_case_lag1",0.7315629304689,"lasso"
2022-10-26,10,"scaled_case_lag2",0.0484893279510703,"lasso"
2022-10-26,10,"scaled_case_lag3",0.068479725432158,"lasso"
2022-10-26,10,"ct_sm_7_lag4",-0.0077566659828648,"lasso"
2022-10-26,10,"ct_sm_7_lag7",-0.0643241631993098,"lasso"
2022-10-26,11,"(Intercept)",0.944020040881609,"lasso"
2022-10-26,11,"scaled_case_lag1",0.714884189435412,"lasso"
2022-10-26,11,"scaled_case_lag2",0.0317888644735227,"lasso"
2022-10-26,11,"scaled_case_lag3",0.111477308694188,"lasso"
2022-10-26,11,"ct_sm_7_lag1",-0.0134874367107016,"lasso"
2022-10-26,11,"ct_sm_7_lag3",-0.0355821723618745,"lasso"
2022-10-26,11,"ct_sm_7_lag6",-0.0571462404246541,"lasso"
2022-10-26,12,"(Intercept)",0.941176740177524,"lasso"
2022-10-26,12,"scaled_case_lag1",0.717343348589317,"lasso"
2022-10-26,12,"scaled_case_lag2",0.0313404313416235,"lasso"
2022-10-26,12,"scaled_case_lag3",0.109797706133552,"lasso"
2022-10-26,12,"ct_sm_7_lag2",-0.0582206544311349,"lasso"
2022-10-26,12,"ct_sm_7_lag5",-0.0471766575526446,"lasso"
2022-10-26,13,"(Intercept)",0.957813907795573,"lasso"
2022-10-26,13,"scaled_case_lag1",0.714240237863865,"lasso"
2022-10-26,13,"scaled_case_lag2",0.0327348164328145,"lasso"
2022-10-26,13,"scaled_case_lag3",0.10892489044521,"lasso"
2022-10-26,13,"ct_sm_7_lag1",-0.0606726559044129,"lasso"
2022-10-26,13,"ct_sm_7_lag4",-0.0356025724016322,"lasso"
2022-10-26,13,"ct_sm_7_lag7",-0.0121086748163677,"lasso"
2022-10-26,14,"(Intercept)",0.961876749490771,"lasso"
2022-10-26,14,"scaled_case_lag1",0.719578684483208,"lasso"
2022-10-26,14,"scaled_case_lag2",0.0281401371863805,"lasso"
2022-10-26,14,"scaled_case_lag3",0.107474631230923,"lasso"
2022-10-26,14,"ct_sm_7_lag1",-0.0310376074035454,"lasso"
2022-10-26,14,"ct_sm_7_lag3",-0.0771455214063673,"lasso"
2022-10-27,0,"(Intercept)",0.555319111936269,"lasso"
2022-10-27,0,"scaled_case_lag1",0.777666028206362,"lasso"
2022-10-27,0,"scaled_case_lag2",0.0743402153604828,"lasso"
2022-10-27,0,"scaled_case_lag3",0.0665849418462209,"lasso"
2022-10-27,0,"ct_sm_7_lag1",-0.0500644682480799,"lasso"
2022-10-27,1,"(Intercept)",0.561534575821955,"lasso"
2022-10-27,1,"scaled_case_lag1",0.779445691421215,"lasso"
2022-10-27,1,"scaled_case_lag2",0.0722227546841127,"lasso"
2022-10-27,1,"scaled_case_lag3",0.0660409168598882,"lasso"
2022-10-27,1,"ct_sm_7_lag1",-0.05114242694769,"lasso"
2022-10-27,2,"(Intercept)",0.569541290879146,"lasso"
2022-10-27,2,"scaled_case_lag1",0.783602632442642,"lasso"
2022-10-27,2,"scaled_case_lag2",0.0645788071669624,"lasso"
2022-10-27,2,"scaled_case_lag3",0.0680981612852651,"lasso"
2022-10-27,2,"ct_sm_7_lag1",-0.0502442810271612,"lasso"
2022-10-27,3,"(Intercept)",0.722088991907963,"lasso"
2022-10-27,3,"scaled_case_lag1",0.798365873664109,"lasso"
2022-10-27,3,"scaled_case_lag2",0.0580364631157405,"lasso"
2022-10-27,3,"scaled_case_lag3",0.037487911928715,"lasso"
2022-10-27,3,"ct_sm_7_lag3",-0.00219723166356427,"lasso"
2022-10-27,3,"ct_sm_7_lag6",-0.0107282124088204,"lasso"
2022-10-27,3,"ct_sm_7_lag7",-0.0132856340755193,"lasso"
2022-10-27,4,"(Intercept)",0.736809437698186,"lasso"
2022-10-27,4,"scaled_case_lag1",0.796229523592575,"lasso"
2022-10-27,4,"scaled_case_lag2",0.0554341005321467,"lasso"
2022-10-27,4,"scaled_case_lag3",0.039862999417189,"lasso"
2022-10-27,4,"ct_sm_7_lag7",-0.0286160516463249,"lasso"
2022-10-27,5,"(Intercept)",0.667884224070708,"lasso"
2022-10-27,5,"scaled_case_lag1",0.763066337242938,"lasso"
2022-10-27,5,"scaled_case_lag2",0.0672328549322905,"lasso"
2022-10-27,5,"scaled_case_lag3",0.0703185448670726,"lasso"
2022-10-27,5,"ct_sm_7_lag1",-0.0338046414858853,"lasso"
2022-10-27,5,"ct_sm_7_lag7",-0.0276295057209495,"lasso"
2022-10-27,6,"(Intercept)",0.690302895461866,"lasso"
2022-10-27,6,"scaled_case_lag1",0.768398112186467,"lasso"
2022-10-27,6,"scaled_case_lag2",0.0705256961292992,"lasso"
2022-10-27,6,"scaled_case_lag3",0.0582742939029045,"lasso"
2022-10-27,6,"ct_sm_7_lag6",-0.0635919703300882,"lasso"
2022-10-27,7,"(Intercept)",0.731004640883688,"lasso"
2022-10-27,7,"scaled_case_lag1",0.753090830629176,"lasso"
2022-10-27,7,"scaled_case_lag2",0.0465670808024508,"lasso"
2022-10-27,7,"scaled_case_lag3",0.091267154891947,"lasso"
2022-10-27,7,"ct_sm_7_lag5",-0.0628486721202678,"lasso"
2022-10-27,7,"ct_sm_7_lag7",-0.00820319028582132,"lasso"
2022-10-27,8,"(Intercept)",0.744052506962209,"lasso"
2022-10-27,8,"scaled_case_lag1",0.75162963521589,"lasso"
2022-10-27,8,"scaled_case_lag2",0.0455737393262682,"lasso"
2022-10-27,8,"scaled_case_lag3",0.0916564334565688,"lasso"
2022-10-27,8,"ct_sm_7_lag4",-0.0594546699990643,"lasso"
2022-10-27,8,"ct_sm_7_lag6",-0.0135086640725803,"lasso"
2022-10-27,9,"(Intercept)",0.82031172600221,"lasso"
2022-10-27,9,"scaled_case_lag1",0.74658381966092,"lasso"
2022-10-27,9,"scaled_case_lag2",0.0291861546777607,"lasso"
2022-10-27,9,"scaled_case_lag3",0.101388215819192,"lasso"
2022-10-27,9,"ct_sm_7_lag3",-0.0303259061291933,"lasso"
2022-10-27,9,"ct_sm_7_lag5",-0.0544486351870453,"lasso"
2022-10-27,10,"(Intercept)",0.902661157888172,"lasso"
2022-10-27,10,"scaled_case_lag1",0.722058058650403,"lasso"
2022-10-27,10,"scaled_case_lag2",0.0423511754669627,"lasso"
2022-10-27,10,"scaled_case_lag3",0.100309324114067,"lasso"
2022-10-27,10,"ct_sm_7_lag2",-0.0199395530533994,"lasso"
2022-10-27,10,"ct_sm_7_lag4",-0.0304986109606037,"lasso"
2022-10-27,10,"ct_sm_7_lag7",-0.0491784076682468,"lasso"
2022-10-27,11,"(Intercept)",0.951535702133677,"lasso"
2022-10-27,11,"scaled_case_lag1",0.712650374780467,"lasso"
2022-10-27,11,"scaled_case_lag2",0.0323651193510972,"lasso"
2022-10-27,11,"scaled_case_lag3",0.112209054460851,"lasso"
2022-10-27,11,"ct_sm_7_lag1",-0.0135862676308909,"lasso"
2022-10-27,11,"ct_sm_7_lag3",-0.0360394235747883,"lasso"
2022-10-27,11,"ct_sm_7_lag6",-0.0580482719464437,"lasso"
2022-10-27,12,"(Intercept)",0.94897179707132,"lasso"
2022-10-27,12,"scaled_case_lag1",0.71533038860431,"lasso"
2022-10-27,12,"scaled_case_lag2",0.0315774476149199,"lasso"
2022-10-27,12,"scaled_case_lag3",0.110606600932835,"lasso"
2022-10-27,12,"ct_sm_7_lag2",-0.0583590503834894,"lasso"
2022-10-27,12,"ct_sm_7_lag5",-0.0485413406564862,"lasso"
2022-10-27,13,"(Intercept)",0.965659004203052,"lasso"
2022-10-27,13,"scaled_case_lag1",0.71209529893868,"lasso"
2022-10-27,13,"scaled_case_lag2",0.0331149802337712,"lasso"
2022-10-27,13,"scaled_case_lag3",0.109716118828905,"lasso"
2022-10-27,13,"ct_sm_7_lag1",-0.0613898744124863,"lasso"
2022-10-27,13,"ct_sm_7_lag4",-0.0361738948350246,"lasso"
2022-10-27,13,"ct_sm_7_lag7",-0.0123370234190858,"lasso"
2022-10-27,14,"(Intercept)",0.969270804624648,"lasso"
2022-10-27,14,"scaled_case_lag1",0.717504557212812,"lasso"
2022-10-27,14,"scaled_case_lag2",0.0286315802650724,"lasso"
2022-10-27,14,"scaled_case_lag3",0.108151254883829,"lasso"
2022-10-27,14,"ct_sm_7_lag1",-0.0326282605731212,"lasso"
2022-10-27,14,"ct_sm_7_lag3",-0.0769845389680821,"lasso"
2022-10-28,0,"(Intercept)",0.555722503900337,"lasso"
2022-10-28,0,"scaled_case_lag1",0.777626902230757,"lasso"
2022-10-28,0,"scaled_case_lag2",0.0744581482644153,"lasso"
2022-10-28,0,"scaled_case_lag3",0.0664666775508382,"lasso"
2022-10-28,0,"ct_sm_7_lag1",-0.0498410409044453,"lasso"
2022-10-28,1,"(Intercept)",0.561833592499628,"lasso"
2022-10-28,1,"scaled_case_lag1",0.779377541004752,"lasso"
2022-10-28,1,"scaled_case_lag2",0.0724092521649236,"lasso"
2022-10-28,1,"scaled_case_lag3",0.0658959637195078,"lasso"
2022-10-28,1,"ct_sm_7_lag1",-0.0508851164479584,"lasso"
2022-10-28,2,"(Intercept)",0.569819105443852,"lasso"
2022-10-28,2,"scaled_case_lag1",0.783543208461581,"lasso"
2022-10-28,2,"scaled_case_lag2",0.064750787050333,"lasso"
2022-10-28,2,"scaled_case_lag3",0.0679624144352128,"lasso"
2022-10-28,2,"ct_sm_7_lag1",-0.0499867978236415,"lasso"
2022-10-28,3,"(Intercept)",0.591396332688964,"lasso"
2022-10-28,3,"scaled_case_lag1",0.789690278501893,"lasso"
2022-10-28,3,"scaled_case_lag2",0.0652822579398898,"lasso"
2022-10-28,3,"scaled_case_lag3",0.0580292740187876,"lasso"
2022-10-28,3,"ct_sm_7_lag3",-0.052134834852851,"lasso"
2022-10-28,4,"(Intercept)",0.737156046867059,"lasso"
2022-10-28,4,"scaled_case_lag1",0.796250802532726,"lasso"
2022-10-28,4,"scaled_case_lag2",0.0554497385030566,"lasso"
2022-10-28,4,"scaled_case_lag3",0.0397984365609323,"lasso"
2022-10-28,4,"ct_sm_7_lag7",-0.0283210176824398,"lasso"
2022-10-28,5,"(Intercept)",0.798698493651083,"lasso"
2022-10-28,5,"scaled_case_lag1",0.775830325579331,"lasso"
2022-10-28,5,"scaled_case_lag2",0.0635835477674703,"lasso"
2022-10-28,5,"scaled_case_lag3",0.0420742434184465,"lasso"
2022-10-28,5,"ct_sm_7_lag7",-0.0359798411989449,"lasso"
2022-10-28,6,"(Intercept)",0.690637334870365,"lasso"
2022-10-28,6,"scaled_case_lag1",0.768390914884375,"lasso"
2022-10-28,6,"scaled_case_lag2",0.0705514854302881,"lasso"
2022-10-28,6,"scaled_case_lag3",0.0582357307707453,"lasso"
2022-10-28,6,"ct_sm_7_lag6",-0.0633519093633149,"lasso"
2022-10-28,7,"(Intercept)",0.85224001925205,"lasso"
2022-10-28,7,"scaled_case_lag1",0.760254357021274,"lasso"
2022-10-28,7,"scaled_case_lag2",0.0450324385277969,"lasso"
2022-10-28,7,"scaled_case_lag3",0.0678579881424478,"lasso"
2022-10-28,7,"ct_sm_7_lag7",-0.0455705735377418,"lasso"
2022-10-28,8,"(Intercept)",0.864429593043785,"lasso"
2022-10-28,8,"scaled_case_lag1",0.758788536064155,"lasso"
2022-10-28,8,"scaled_case_lag2",0.0457727843312838,"lasso"
2022-10-28,8,"scaled_case_lag3",0.0665900935899211,"lasso"
2022-10-28,8,"ct_sm_7_lag6",-0.0472060794968911,"lasso"
2022-10-28,9,"(Intercept)",0.820535989697514,"lasso"
2022-10-28,9,"scaled_case_lag1",0.746626448348358,"lasso"
2022-10-28,9,"scaled_case_lag2",0.0291901718912215,"lasso"
2022-10-28,9,"scaled_case_lag3",0.101343603866828,"lasso"
2022-10-28,9,"ct_sm_7_lag3",-0.0303426044117957,"lasso"
2022-10-28,9,"ct_sm_7_lag5",-0.0541254297420224,"lasso"
2022-10-28,10,"(Intercept)",0.902815644473167,"lasso"
2022-10-28,10,"scaled_case_lag1",0.722153764908803,"lasso"
2022-10-28,10,"scaled_case_lag2",0.0423066986692305,"lasso"
2022-10-28,10,"scaled_case_lag3",0.10027581709638,"lasso"
2022-10-28,10,"ct_sm_7_lag2",-0.0199624058205305,"lasso"
2022-10-28,10,"ct_sm_7_lag4",-0.0303648170834431,"lasso"
2022-10-28,10,"ct_sm_7_lag7",-0.0489419968757596,"lasso"
2022-10-28,11,"(Intercept)",0.951676086536176,"lasso"
2022-10-28,11,"scaled_case_lag1",0.712749005033559,"lasso"
2022-10-28,11,"scaled_case_lag2",0.0323346778983181,"lasso"
2022-10-28,11,"scaled_case_lag3",0.112163179345133,"lasso"
2022-10-28,11,"ct_sm_7_lag1",-0.0136238510461234,"lasso"
2022-10-28,11,"ct_sm_7_lag3",-0.0358969800990856,"lasso"
2022-10-28,11,"ct_sm_7_lag6",-0.057787713411958,"lasso"
2022-10-28,12,"(Intercept)",0.949116778895513,"lasso"
2022-10-28,12,"scaled_case_lag1",0.715368860404591,"lasso"
2022-10-28,12,"scaled_case_lag2",0.0316137057635436,"lasso"
2022-10-28,12,"scaled_case_lag3",0.110553267743791,"lasso"
2022-10-28,12,"ct_sm_7_lag2",-0.0582729266711784,"lasso"
2022-10-28,12,"ct_sm_7_lag5",-0.0482630894035439,"lasso"
2022-10-28,13,"(Intercept)",0.966111297275211,"lasso"
2022-10-28,13,"scaled_case_lag1",0.712109249640361,"lasso"
2022-10-28,13,"scaled_case_lag2",0.0331378512472046,"lasso"
2022-10-28,13,"scaled_case_lag3",0.10965740553293,"lasso"
2022-10-28,13,"ct_sm_7_lag1",-0.0611855917801495,"lasso"
2022-10-28,13,"ct_sm_7_lag4",-0.035866251888733,"lasso"
2022-10-28,13,"ct_sm_7_lag7",-0.0125441726433523,"lasso"
2022-10-28,14,"(Intercept)",0.96922144695399,"lasso"
2022-10-28,14,"scaled_case_lag1",0.717512697485132,"lasso"
2022-10-28,14,"scaled_case_lag2",0.0287425379678422,"lasso"
2022-10-28,14,"scaled_case_lag3",0.108082640793548,"lasso"
2022-10-28,14,"ct_sm_7_lag1",-0.0328262648754093,"lasso"
2022-10-28,14,"ct_sm_7_lag3",-0.0763791662756843,"lasso"
2022-10-29,0,"(Intercept)",0.556079376077777,"lasso"
2022-10-29,0,"scaled_case_lag1",0.778015679886833,"lasso"
2022-10-29,0,"scaled_case_lag2",0.0746532594592474,"lasso"
2022-10-29,0,"scaled_case_lag3",0.0658631898536059,"lasso"
2022-10-29,0,"ct_sm_7_lag1",-0.0496131194487723,"lasso"
2022-10-29,1,"(Intercept)",0.562352005317612,"lasso"
2022-10-29,1,"scaled_case_lag1",0.77951594835915,"lasso"
2022-10-29,1,"scaled_case_lag2",0.0725171685581524,"lasso"
2022-10-29,1,"scaled_case_lag3",0.065606390253593,"lasso"
2022-10-29,1,"ct_sm_7_lag1",-0.0507010791879986,"lasso"
2022-10-29,2,"(Intercept)",0.570131487665718,"lasso"
2022-10-29,2,"scaled_case_lag1",0.783892809313375,"lasso"
2022-10-29,2,"scaled_case_lag2",0.0649816086893684,"lasso"
2022-10-29,2,"scaled_case_lag3",0.0673689640596175,"lasso"
2022-10-29,2,"ct_sm_7_lag1",-0.0497535375627022,"lasso"
2022-10-29,3,"(Intercept)",0.591856079880696,"lasso"
2022-10-29,3,"scaled_case_lag1",0.78980470217744,"lasso"
2022-10-29,3,"scaled_case_lag2",0.0653705442348894,"lasso"
2022-10-29,3,"scaled_case_lag3",0.0577910419094855,"lasso"
2022-10-29,3,"ct_sm_7_lag3",-0.0519419317254788,"lasso"
2022-10-29,4,"(Intercept)",0.596549586685255,"lasso"
2022-10-29,4,"scaled_case_lag1",0.78678204411113,"lasso"
2022-10-29,4,"scaled_case_lag2",0.0631328528991753,"lasso"
2022-10-29,4,"scaled_case_lag3",0.0621866586203582,"lasso"
2022-10-29,4,"ct_sm_7_lag2",-0.0522207623917709,"lasso"
2022-10-29,5,"(Intercept)",0.669033247524077,"lasso"
2022-10-29,5,"scaled_case_lag1",0.763229853772205,"lasso"
2022-10-29,5,"scaled_case_lag2",0.0676070544707971,"lasso"
2022-10-29,5,"scaled_case_lag3",0.069682441129674,"lasso"
2022-10-29,5,"ct_sm_7_lag1",-0.0333189776942652,"lasso"
2022-10-29,5,"ct_sm_7_lag7",-0.0277443874018563,"lasso"
2022-10-29,6,"(Intercept)",0.69125696170569,"lasso"
2022-10-29,6,"scaled_case_lag1",0.768544428697926,"lasso"
2022-10-29,6,"scaled_case_lag2",0.0707236828154839,"lasso"
2022-10-29,6,"scaled_case_lag3",0.0578616672304588,"lasso"
2022-10-29,6,"ct_sm_7_lag6",-0.0631953397629874,"lasso"
2022-10-29,7,"(Intercept)",0.731756218530002,"lasso"
2022-10-29,7,"scaled_case_lag1",0.753311588598123,"lasso"
2022-10-29,7,"scaled_case_lag2",0.0471570667019898,"lasso"
2022-10-29,7,"scaled_case_lag3",0.0904285221966418,"lasso"
2022-10-29,7,"ct_sm_7_lag5",-0.0629289428085221,"lasso"
2022-10-29,7,"ct_sm_7_lag7",-0.00767352815134555,"lasso"
2022-10-29,8,"(Intercept)",0.865293939456692,"lasso"
2022-10-29,8,"scaled_case_lag1",0.759032221908087,"lasso"
2022-10-29,8,"scaled_case_lag2",0.0461279311993553,"lasso"
2022-10-29,8,"scaled_case_lag3",0.0659193801196133,"lasso"
2022-10-29,8,"ct_sm_7_lag6",-0.0470329391133615,"lasso"
2022-10-29,9,"(Intercept)",0.934394852489459,"lasso"
2022-10-29,9,"scaled_case_lag1",0.748569223393261,"lasso"
2022-10-29,9,"scaled_case_lag2",0.0407237168539268,"lasso"
2022-10-29,9,"scaled_case_lag3",0.0710955037587446,"lasso"
2022-10-29,9,"ct_sm_7_lag5",-0.0575761482143914,"lasso"
2022-10-29,10,"(Intercept)",0.903731825095728,"lasso"
2022-10-29,10,"scaled_case_lag1",0.722232255286331,"lasso"
2022-10-29,10,"scaled_case_lag2",0.0428008881368994,"lasso"
2022-10-29,10,"scaled_case_lag3",0.0996285302661433,"lasso"
2022-10-29,10,"ct_sm_7_lag2",-0.0197450862372562,"lasso"
2022-10-29,10,"ct_sm_7_lag4",-0.0303975807669924,"lasso"
2022-10-29,10,"ct_sm_7_lag7",-0.0489775465002713,"lasso"
2022-10-29,11,"(Intercept)",0.952619457550989,"lasso"
2022-10-29,11,"scaled_case_lag1",0.712829964717327,"lasso"
2022-10-29,11,"scaled_case_lag2",0.0329039875553839,"lasso"
2022-10-29,11,"scaled_case_lag3",0.111439102039735,"lasso"
2022-10-29,11,"ct_sm_7_lag1",-0.013395643190838,"lasso"
2022-10-29,11,"ct_sm_7_lag3",-0.035935288093852,"lasso"
2022-10-29,11,"ct_sm_7_lag6",-0.0578248986205357,"lasso"
2022-10-29,12,"(Intercept)",0.950048061265182,"lasso"
2022-10-29,12,"scaled_case_lag1",0.715272220943013,"lasso"
2022-10-29,12,"scaled_case_lag2",0.0324328857251299,"lasso"
2022-10-29,12,"scaled_case_lag3",0.109758523351948,"lasso"
2022-10-29,12,"ct_sm_7_lag2",-0.0580550452837746,"lasso"
2022-10-29,12,"ct_sm_7_lag5",-0.0483300988928577,"lasso"
2022-10-29,13,"(Intercept)",0.967089120335556,"lasso"
2022-10-29,13,"scaled_case_lag1",0.711997874020191,"lasso"
2022-10-29,13,"scaled_case_lag2",0.0339983804883569,"lasso"
2022-10-29,13,"scaled_case_lag3",0.108830406683215,"lasso"
2022-10-29,13,"ct_sm_7_lag1",-0.0609537277843905,"lasso"
2022-10-29,13,"ct_sm_7_lag4",-0.0358963978918467,"lasso"
2022-10-29,13,"ct_sm_7_lag7",-0.012600025315586,"lasso"
2022-10-29,14,"(Intercept)",0.970100464155276,"lasso"
2022-10-29,14,"scaled_case_lag1",0.717532273381634,"lasso"
2022-10-29,14,"scaled_case_lag2",0.0293321934128103,"lasso"
2022-10-29,14,"scaled_case_lag3",0.107410080800992,"lasso"
2022-10-29,14,"ct_sm_7_lag1",-0.0327654117781689,"lasso"
2022-10-29,14,"ct_sm_7_lag3",-0.0762751231828728,"lasso"
2022-10-30,0,"(Intercept)",0.555243668543937,"lasso"
2022-10-30,0,"scaled_case_lag1",0.778467791722778,"lasso"
2022-10-30,0,"scaled_case_lag2",0.07488752820714,"lasso"
2022-10-30,0,"scaled_case_lag3",0.0652152868056585,"lasso"
2022-10-30,0,"ct_sm_7_lag1",-0.0489227848005504,"lasso"
2022-10-30,1,"(Intercept)",0.701807831228787,"lasso"
2022-10-30,1,"scaled_case_lag1",0.797812229634066,"lasso"
2022-10-30,1,"scaled_case_lag2",0.0633503314395917,"lasso"
2022-10-30,1,"scaled_case_lag3",0.0360994100277175,"lasso"
2022-10-30,1,"ct_sm_7_lag5",-0.0225634742971834,"lasso"
2022-10-30,2,"(Intercept)",0.568965604646962,"lasso"
2022-10-30,2,"scaled_case_lag1",0.784368519545237,"lasso"
2022-10-30,2,"scaled_case_lag2",0.0652335252828351,"lasso"
2022-10-30,2,"scaled_case_lag3",0.0667269447634379,"lasso"
2022-10-30,2,"ct_sm_7_lag1",-0.048982502715736,"lasso"
2022-10-30,3,"(Intercept)",0.721542109740799,"lasso"
2022-10-30,3,"scaled_case_lag1",0.799067913929966,"lasso"
2022-10-30,3,"scaled_case_lag2",0.058466759049702,"lasso"
2022-10-30,3,"scaled_case_lag3",0.0364153519652814,"lasso"
2022-10-30,3,"ct_sm_7_lag3",-0.00123928692297524,"lasso"
2022-10-30,3,"ct_sm_7_lag6",-0.0100995413516437,"lasso"
2022-10-30,3,"ct_sm_7_lag7",-0.0134318671765895,"lasso"
2022-10-30,4,"(Intercept)",0.594591758390152,"lasso"
2022-10-30,4,"scaled_case_lag1",0.787472335600193,"lasso"
2022-10-30,4,"scaled_case_lag2",0.0635028085705534,"lasso"
2022-10-30,4,"scaled_case_lag3",0.0613266328799431,"lasso"
2022-10-30,4,"ct_sm_7_lag2",-0.0512602099922167,"lasso"
2022-10-30,5,"(Intercept)",0.667081065473096,"lasso"
2022-10-30,5,"scaled_case_lag1",0.763629710262197,"lasso"
2022-10-30,5,"scaled_case_lag2",0.0679712495507766,"lasso"
2022-10-30,5,"scaled_case_lag3",0.0691236401075269,"lasso"
2022-10-30,5,"ct_sm_7_lag1",-0.0326761985215642,"lasso"
2022-10-30,5,"ct_sm_7_lag7",-0.0274215603668529,"lasso"
2022-10-30,6,"(Intercept)",0.80191143670629,"lasso"
2022-10-30,6,"scaled_case_lag1",0.773634627393694,"lasso"
2022-10-30,6,"scaled_case_lag2",0.0641072875909764,"lasso"
2022-10-30,6,"scaled_case_lag3",0.0430855574016397,"lasso"
2022-10-30,6,"ct_sm_7_lag6",-0.0352902188908075,"lasso"
2022-10-30,7,"(Intercept)",0.728307704405943,"lasso"
2022-10-30,7,"scaled_case_lag1",0.75376600548287,"lasso"
2022-10-30,7,"scaled_case_lag2",0.0482697797674087,"lasso"
2022-10-30,7,"scaled_case_lag3",0.0892903251884062,"lasso"
2022-10-30,7,"ct_sm_7_lag5",-0.0633694290584957,"lasso"
2022-10-30,7,"ct_sm_7_lag7",-0.00598092897671604,"lasso"
2022-10-30,8,"(Intercept)",0.741806317577852,"lasso"
2022-10-30,8,"scaled_case_lag1",0.752055879314329,"lasso"
2022-10-30,8,"scaled_case_lag2",0.0472826976431325,"lasso"
2022-10-30,8,"scaled_case_lag3",0.0898582403628976,"lasso"
2022-10-30,8,"ct_sm_7_lag4",-0.059763646360155,"lasso"
2022-10-30,8,"ct_sm_7_lag6",-0.0115719905344558,"lasso"
2022-10-30,9,"(Intercept)",0.818736334911693,"lasso"
2022-10-30,9,"scaled_case_lag1",0.746744653508684,"lasso"
2022-10-30,9,"scaled_case_lag2",0.0305202294604685,"lasso"
2022-10-30,9,"scaled_case_lag3",0.10014327715566,"lasso"
2022-10-30,9,"ct_sm_7_lag3",-0.0305807675479213,"lasso"
2022-10-30,9,"ct_sm_7_lag5",-0.0526348009790678,"lasso"
2022-10-30,10,"(Intercept)",0.89984995694067,"lasso"
2022-10-30,10,"scaled_case_lag1",0.722535969006886,"lasso"
2022-10-30,10,"scaled_case_lag2",0.0433771358303905,"lasso"
2022-10-30,10,"scaled_case_lag3",0.0992472301779658,"lasso"
2022-10-30,10,"ct_sm_7_lag2",-0.0202468772261094,"lasso"
2022-10-30,10,"ct_sm_7_lag4",-0.0302723657863067,"lasso"
