"var","coef","CI_lwr","CI_upr","modelname"
"beta1","0.918208124902058","0.66928008371756","1.16713616608656","garch"
"mu","0.6699217628813","NaN","NaN","garch"
"ma1","-0.188708803285185","-0.300319537303441","-0.0770980692669296","garch"
"temperature_lag2","-0.0905492861953321","-0.132944440977466","-0.0481541314131977","garch"
"carbon_monoxide_lag1","0.000650900224558313","-0.0237775682574429","0.0250793687065595","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0192142251789576","NaN","NaN","garch"
"scaled_case_lag1","0.902698108421875","NaN","NaN","garch"
"ct_sm_7_lag7","-0.15237987150212","NaN","NaN","garch"
"omega","0.0051010944990473","-0.00912072854928443","0.019322917547379","garch"
"beta1","0.904981884577419","0.640885440892165","1.16907832826267","garch"
"mu","0.627062167873058","NaN","NaN","garch"
"ma1","-0.196102839547607","-0.317165124531485","-0.0750405545637297","garch"
"temperature_lag1","-0.103326431473957","-0.148127637539212","-0.0585252254087016","garch"
"carbon_monoxide_lag1","-0.0088332249248054","-0.035068825924531","0.0174023760749202","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0343146131464387","-0.0660385020863889","-0.0025907242064886","garch"
"scaled_case_lag1","0.909106793360981","NaN","NaN","garch"
"ct_sm_7_lag7","-0.144880027635371","NaN","NaN","garch"
"omega","0.00644422124611359","-0.0135266996284225","0.0264151421206497","garch"
"beta1","0.879001674177928","0.505089987675613","1.25291336068024","garch"
"mu","0.594213258541212","NaN","NaN","garch"
"ma1","-0.203158259135216","-0.330100657097579","-0.0762158611728528","garch"
"temperature_lag1","-0.0879935534854717","-0.133237063592964","-0.0427500433779796","garch"
"carbon_monoxide_lag1","-0.0142997521066699","-0.0413353689423138","0.012735864728974","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0308555561986473","-0.0706286656351224","0.00891755323782783","garch"
"scaled_case_lag1","0.913496943996428","NaN","NaN","garch"
"ct_sm_7_lag7","-0.13605403013636","NaN","NaN","garch"
"omega","0.0529635695486322","-0.247575754288075","0.353502893385339","garch"
"beta1","2.81864177818714e-10","-5.6933541696743","5.69335417023803","garch"
"mu","0.44744431255582","0.330073836312454","0.564814788799187","garch"
"ma1","-0.223007272913853","-0.363010378838141","-0.0830041669895651","garch"
"temperature_lag1","-0.0386441398948164","-0.0805082539235155","0.00321997413388259","garch"
"carbon_monoxide_lag1","-0.0191204164069613","-0.0444987540563808","0.0062579212424582","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0203629319489588","-0.0594402331230677","0.0187143692251501","garch"
"scaled_case_lag1","0.933473532297875","0.916547549667289","0.95039951492846","garch"
"ct_sm_7_lag7","-0.0977250411658245","-0.130668849328971","-0.0647812330026784","garch"
"omega","0.00165851598286497","NaN","NaN","garch"
"beta1","0.969088369485233","NaN","NaN","garch"
"mu","0.377334005998699","0.271005038974394","0.483662973023004","garch"
"ma1","-0.240118827907193","-0.378549269080404","-0.101688386733981","garch"
"temperature_lag1","-0.0422525321389013","-0.0832843113504406","-0.00122075292736187","garch"
"carbon_monoxide_lag1","-0.0266433410026531","-0.0514372723539426","-0.00184940965136359","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0301744905100976","-0.0681705760988495","0.00782159507865425","garch"
"scaled_case_lag1","0.943731333812237","0.928382565622155","0.959080102002318","garch"
"ct_sm_7_lag7","-0.0832513358675062","-0.114241001367311","-0.0522616703677014","garch"
"omega","0.00165879407657411","NaN","NaN","garch"
"beta1","0.969283828375149","NaN","NaN","garch"
"mu","0.453595611997121","0.338673604328314","0.568517619665927","garch"
"ma1","-0.223332874586485","-0.364752808926008","-0.0819129402469607","garch"
"temperature_lag1","-0.0434424112008254","-0.0853095047716361","-0.00157531763001475","garch"
"carbon_monoxide_lag1","-0.0236594367547118","-0.0488847597653589","0.00156588625593525","garch"
"StringencyIndex_WeightedAverage_lag1","-0.028570826645082","-0.067224008036411","0.010082354746247","garch"
"scaled_case_lag1","0.932507333942723","0.915898329941241","0.949116337944204","garch"
"ct_sm_7_lag7","-0.0978882211808866","-0.130619155745856","-0.0651572866159175","garch"
"omega","0.00164297867787349","NaN","NaN","garch"
"beta1","0.969482192368641","NaN","NaN","garch"
"mu","0.409533267417388","NaN","NaN","garch"
"ma1","-0.242091495918861","-0.366363985664855","-0.117819006172867","garch"
"temperature_lag1","-0.0277342284523097","-0.0636186786868683","0.00815022178224893","garch"
"carbon_monoxide_lag1","-0.0186818703220977","-0.0434662480843518","0.00610250744015638","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0273874538653099","-0.0614300615565575","0.00665515382593769","garch"
"scaled_case_lag1","0.938581037783604","NaN","NaN","garch"
"ct_sm_7_lag7","-0.084895050843403","NaN","NaN","garch"
"omega","0.0340232573569589","-0.323313071671561","0.391359586385479","garch"
"beta1","0.339546288394668","-6.59497472275298","7.27406729954231","garch"
"mu","0.36919912302546","0.28477473678617","0.45362350926475","garch"
"ma1","-0.280398349621732","-0.42077250302638","-0.140024196217084","garch"
"temperature_lag1","-0.0117839221047647","-0.0502903023135215","0.0267224581039921","garch"
"carbon_monoxide_lag1","-0.0235936107473885","-0.0469333891763204","-0.00025383231845651","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0247012893590967","-0.0600610894274201","0.0106585107092267","garch"
"scaled_case_lag1","0.94392370266231","0.931711835959039","0.956135569365581","garch"
"ct_sm_7_lag7","-0.0722931023012912","-0.0992955293573915","-0.0452906752451909","garch"
"omega","0.00165851880327567","NaN","NaN","garch"
"beta1","0.968925126641619","NaN","NaN","garch"
"mu","0.446015998505123","0.351082766420737","0.540949230589509","garch"
"ma1","-0.268449619968793","-0.406640309847024","-0.130258930090563","garch"
"temperature_lag1","-0.0160100798991064","-0.0549831726648641","0.0229630128666513","garch"
"carbon_monoxide_lag1","-0.0278375854273097","-0.051302997636617","-0.00437217321800237","garch"
"StringencyIndex_WeightedAverage_lag1","-0.024640364670768","-0.0603930559561626","0.0111123266146266","garch"
"scaled_case_lag1","0.932623829219674","0.91880191229524","0.946445746144107","garch"
"ct_sm_7_lag7","-0.0876738944647383","-0.116190975229062","-0.0591568137004145","garch"
"omega","0.00169711384994118","NaN","NaN","garch"
"beta1","0.967591993181974","NaN","NaN","garch"
"mu","0.469529266094466","0.375457890575833","0.563600641613099","garch"
"ma1","-0.240994066475561","-0.376940908711668","-0.105047224239455","garch"
"temperature_lag1","-0.0151462295290639","-0.0555834197527595","0.0252909606946318","garch"
"nitrogen_oxides_lag5","-0.00130027253141899","-0.0268205061748566","0.0242199611120186","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0359524842616097","-0.0731722469743208","0.00126727845110135","garch"
"scaled_case_lag1","0.929024403039226","0.915436513309329","0.942612292769124","garch"
"ct_sm_7_lag7","-0.0869871302450321","-0.116779472931383","-0.0571947875586816","garch"
"omega","0.00171570622316504","NaN","NaN","garch"
"beta1","0.968351604234116","NaN","NaN","garch"
"mu","0.525480328009265","0.322485901962933","0.728474754055597","garch"
"ma1","-0.233499530124153","-0.374381883411846","-0.0926171768364599","garch"
"temperature_lag1","-0.0369104301288061","-0.0827312440302822","0.00891038377266989","garch"
"nitrogen_oxides_lag4","4.82393524969784e-06","-0.0262795190046609","0.0262891668751603","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0509896519994351","-0.0892298704119588","-0.0127494335869115","garch"
"scaled_case_lag1","0.921112400147783","0.890750807844683","0.951473992450882","garch"
"ct_sm_7_lag7","-0.0989900174799734","-0.141951322653011","-0.0560287123069359","garch"
"omega","0.00175262329726803","-0.0749644980924616","0.0784697446869976","garch"
"beta1","0.967488152818408","-0.466360990737634","2.40133729637445","garch"
"mu","0.565833101820429","0.414684750905661","0.716981452735197","garch"
"ma1","-0.227496001901209","-0.365413361430901","-0.0895786423715179","garch"
"temperature_lag1","-0.0472291669845231","-0.0901832712417693","-0.00427506272727692","garch"
"sulphur_dioxide_lag7","-0.00363407705539577","-0.0295830724101601","0.0223149182993686","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0600803240356277","-0.0980882113934239","-0.0220724366778315","garch"
"scaled_case_lag1","0.91527171795891","0.892845869005612","0.937697566912208","garch"
"ct_sm_7_lag7","-0.107100085780474","-0.144377982379091","-0.0698221891818575","garch"
"omega","0.00176160514131795","-0.0414389311901719","0.0449621414728078","garch"
"beta1","0.96725799851141","0.158403420364205","1.77611257665862","garch"
"mu","0.55093779059551","0.423035163397505","0.678840417793515","garch"
"ma1","-0.228063502555156","-0.365124803622443","-0.09100220148787","garch"
"temperature_lag1","-0.0585314822248667","-0.101337215833624","-0.0157257486161091","garch"
"sulphur_dioxide_lag7","-0.00297985982760763","-0.0292126780629687","0.0232529584077535","garch"
"GovernmentResponseIndex_WeightedAverage_lag7","-0.0760552820455482","-0.115635664027213","-0.0364749000638832","garch"
"scaled_case_lag1","0.917970990589078","0.899156064478726","0.936785916699431","garch"
"ct_sm_7_lag7","-0.0848602662745638","-0.119828008540611","-0.0498925240085168","garch"
"omega","0.00180751754770646","-0.0230266504145551","0.0266416855099681","garch"
"beta1","0.96661298557436","0.504593023479518","1.4286329476692","garch"
"mu","0.747616979153741","0.189339293414701","1.30589466489278","garch"
"ma1","-0.188960759361375","-0.343993471864889","-0.0339280468578597","garch"
"temperature_lag4","-0.0791202217904034","-0.118533893336329","-0.0397065502444777","garch"
"carbon_monoxide_lag1","0.0173663542228986","-0.0154565625032042","0.0501892709490014","garch"
"StringencyIndex_WeightedAverage_lag1","0.00187120556473229","-0.0728032250480728","0.0765456361775373","garch"
"scaled_case_lag1","0.891359123820488","0.811139285456019","0.971578962184958","garch"
"ct_sm_7_lag7","-0.166222288303882","-0.277989916328811","-0.0544546602789525","garch"
"omega","0.00389311857302344","-0.00755339794027014","0.015339635086317","garch"
"beta1","0.927879529079767","0.716605534282531","1.139153523877","garch"
"mu","0.714731233169741","-0.260260113773788","1.68972258011327","garch"
"ma1","-0.191387254573803","-0.382662104590809","-0.000112404556796314","garch"
"temperature_lag3","-0.0847553987256075","-0.126605107926748","-0.0429056895244676","garch"
"carbon_monoxide_lag1","0.00928777264194763","-0.0311354806710689","0.0497110259549642","garch"
"StringencyIndex_WeightedAverage_lag1","-0.00626798798636298","-0.118948621642668","0.106412645669942","garch"
"scaled_case_lag1","0.896209068122391","0.755972423978266","1.03644571226652","garch"
"ct_sm_7_lag7","-0.160464451589388","-0.354946978218942","0.0340180750401662","garch"
"omega","0.00440663377179429","-0.00908757966328956","0.0179008472068781","garch"
"beta1","0.918920904632855","0.671439009960964","1.16640279930475","garch"
"mu","0.681469503782716","NaN","NaN","garch"
"ma1","-0.189164508314822","-0.300411876596754","-0.0779171400328906","garch"
"temperature_lag2","-0.0860826758857407","-0.12777692351683","-0.0443884282546517","garch"
"carbon_monoxide_lag1","0.00203046522576204","-0.0224847460145386","0.0265456764660627","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0140343716900148","NaN","NaN","garch"
"scaled_case_lag1","0.900922622274956","NaN","NaN","garch"
"ct_sm_7_lag7","-0.153779674742362","NaN","NaN","garch"
"omega","0.00505846958774213","-0.00887652955083285","0.0189934687263171","garch"
"beta1","0.905816430164637","0.647181902077886","1.16445095825139","garch"
"mu","0.612959593413886","NaN","NaN","garch"
"ma1","-0.201273503059436","-0.322674670541554","-0.0798723355773186","garch"
"temperature_lag1","-0.0986210711768191","-0.142802613821609","-0.0544395285320288","garch"
"carbon_monoxide_lag1","-0.00860918641653217","-0.0347190537995981","0.0175006809665338","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0323666722615737","-0.0641245721169632","-0.00060877240618424","garch"
"scaled_case_lag1","0.911026742360546","NaN","NaN","garch"
"ct_sm_7_lag7","-0.14103001995958","NaN","NaN","garch"
"omega","0.00639131152497228","-0.0130862021519819","0.0258688252019264","garch"
"beta1","0.880053276378177","0.51558844660102","1.24451810615533","garch"
"mu","0.564100354850129","NaN","NaN","garch"
"ma1","-0.213751261042096","-0.340132962518732","-0.0873695595654594","garch"
"temperature_lag1","-0.0824526535986867","-0.126717264429115","-0.038188042768258","garch"
"carbon_monoxide_lag1","-0.0149573488989959","-0.0416797837810295","0.0117650859830376","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0297770914231221","-0.068780342968956","0.00922616012271178","garch"
"scaled_case_lag1","0.917728229235625","NaN","NaN","garch"
"ct_sm_7_lag7","-0.12894073421211","NaN","NaN","garch"
"omega","0.0528933346608433","-0.244688361081793","0.350475030403479","garch"
"beta1","5.1944244873378e-08","-5.64731852539403","5.64731862928252","garch"
"mu","0.437650078171604","0.322449703349851","0.552850452993358","garch"
"ma1","-0.229256294191348","-0.367867003783652","-0.0906455845990446","garch"
"temperature_lag1","-0.0377724214813451","-0.0792219999430609","0.00367715698037063","garch"
"carbon_monoxide_lag1","-0.0191332784776252","-0.0442618215785567","0.00599526462330627","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0206224357695881","-0.0594034931938885","0.0181586216547123","garch"
"scaled_case_lag1","0.934864248430097","0.918245048208752","0.951483448651442","garch"
"ct_sm_7_lag7","-0.0952668102916253","-0.127661434053363","-0.0628721865298877","garch"
"omega","0.00166164951861491","NaN","NaN","garch"
"beta1","0.96892831568818","NaN","NaN","garch"
"mu","0.370875946052825","0.265836991643938","0.475914900461713","garch"
"ma1","-0.245020165953566","-0.382058543882372","-0.10798178802476","garch"
"temperature_lag1","-0.0417065476230407","-0.0823858748564439","-0.0010272203896375","garch"
"carbon_monoxide_lag1","-0.0266221519392291","-0.0512020395325945","-0.00204226434586365","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0303255591911707","-0.0680938717222755","0.00744275333993423","garch"
"scaled_case_lag1","0.944654687061912","0.929486848619549","0.959822525504276","garch"
"ct_sm_7_lag7","-0.0815528404372423","-0.112163066034089","-0.0509426148403953","garch"
"omega","0.00166215742741771","NaN","NaN","garch"
"beta1","0.969108361344428","NaN","NaN","garch"
"mu","0.444192361274762","0.330985182153344","0.55739954039618","garch"
"ma1","-0.229317410641602","-0.369377773476735","-0.089257047806469","garch"
"temperature_lag1","-0.0423874541835524","-0.0838363961603859","-0.000938512206718888","garch"
"carbon_monoxide_lag1","-0.0237309348381755","-0.0487156436344813","0.0012537739581303","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0285407060990497","-0.0669011603469454","0.00981974814884592","garch"
"scaled_case_lag1","0.933852565710259","0.917484942461256","0.950220188959262","garch"
"ct_sm_7_lag7","-0.0955138415242392","-0.127766243179315","-0.063261439869163","garch"
"omega","0.0016461814831724","NaN","NaN","garch"
"beta1","0.969311494283641","NaN","NaN","garch"
"mu","0.400619013663702","NaN","NaN","garch"
"ma1","-0.247747863858822","-0.37324328578497","-0.122252441932674","garch"
"temperature_lag1","-0.0265723534183841","-0.0627005563561918","0.00955584951942358","garch"
"carbon_monoxide_lag1","-0.0186856239136363","-0.0432641030255795","0.0058928551983069","garch"
"StringencyIndex_WeightedAverage_lag1","-0.027190643358757","-0.0612311212790282","0.00684983456151425","garch"
"scaled_case_lag1","0.939852146880884","NaN","NaN","garch"
"ct_sm_7_lag7","-0.0826445506328069","NaN","NaN","garch"
"omega","0.0331186413366052","-0.306907827612109","0.37314511028532","garch"
"beta1","0.355122034722291","-6.26385674409497","6.97410081353955","garch"
"mu","0.361546043007485","0.276831808798958","0.446260277216011","garch"
"ma1","-0.285485084280615","-0.424243464503477","-0.146726704057754","garch"
"temperature_lag1","-0.0105249224624455","-0.0485889387195176","0.0275390937946266","garch"
"carbon_monoxide_lag1","-0.0234479981634067","-0.0465690010135223","-0.000326995313291053","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0243010237609952","-0.0593479706690615","0.0107459231470711","garch"
"scaled_case_lag1","0.945018873077696","0.932742305789679","0.957295440365713","garch"
"ct_sm_7_lag7","-0.0703588344037205","-0.0971603519873712","-0.0435573168200698","garch"
"omega","0.0016613369998995","NaN","NaN","garch"
"beta1","0.968751287125732","NaN","NaN","garch"
"mu","0.435510161926064","0.342354587440585","0.528665736411543","garch"
"ma1","-0.274489063138611","-0.41108936444181","-0.137888761835413","garch"
"temperature_lag1","-0.01428546931561","-0.0527010838644396","0.0241301452332197","garch"
"carbon_monoxide_lag1","-0.027583753659507","-0.0508043108721591","-0.00436319644685491","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0240585476878163","-0.0594242337228733","0.0113071383472407","garch"
"scaled_case_lag1","0.934131674291223","0.920561594603784","0.947701753978661","garch"
"ct_sm_7_lag7","-0.0850650883718844","-0.113096127138588","-0.057034049605181","garch"
"omega","0.0016985324585083","NaN","NaN","garch"
"beta1","0.967454837785492","NaN","NaN","garch"
"mu","0.460241989311688","0.361183304544221","0.559300674079155","garch"
"ma1","-0.246162426200082","-0.38099237799538","-0.111332474404784","garch"
"temperature_lag1","-0.0134354421429012","-0.0534989479344882","0.0266280636486859","garch"
"nitrogen_oxides_lag5","-0.000827004272018591","-0.0261615027780589","0.0245074942340217","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0351674440653872","-0.0720062857988779","0.00167139766810349","garch"
"scaled_case_lag1","0.930358373084348","0.915963359074831","0.944753387093866","garch"
"ct_sm_7_lag7","-0.0845940504103847","-0.114590215528113","-0.0545978852926567","garch"
"omega","0.00171724961409548","NaN","NaN","garch"
"beta1","0.968206317082013","NaN","NaN","garch"
"mu","0.514783441441005","0.423264514952365","0.606302367929645","garch"
"ma1","-0.239988728410044","-0.373841910412311","-0.106135546407778","garch"
"temperature_lag1","-0.034992453735705","-0.0749942003185952","0.00500929284718525","garch"
"nitrogen_oxides_lag4","0.000500869553319368","-0.024941141152311","0.0259428802589498","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0500710509361581","-0.0871486443795835","-0.0129934574927326","garch"
"scaled_case_lag1","0.922655089919229","0.909458456499698","0.93585172333876","garch"
"ct_sm_7_lag7","-0.0962527739425131","-0.125759316156377","-0.0667462317286494","garch"
"omega","0.00175360557468547","NaN","NaN","garch"
"beta1","0.96736655058963","NaN","NaN","garch"
"mu","0.556303584031653","0.476198274070656","0.636408893992651","garch"
"ma1","-0.233163393393547","-0.366488829269664","-0.0998379575174302","garch"
"temperature_lag1","-0.0464964252101716","-0.087097942670964","-0.00589490774937916","garch"
"sulphur_dioxide_lag7","-0.00257841332174247","-0.0281234499905641","0.0229666233470792","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0598732055285671","-0.0973349199318097","-0.0224114911253245","garch"
"scaled_case_lag1","0.916676814477863","0.905339168503981","0.928014460451745","garch"
"ct_sm_7_lag7","-0.104511388588889","-0.134064929852437","-0.0749578473253404","garch"
"omega","0.00176531981667909","NaN","NaN","garch"
"beta1","0.96706642239605","NaN","NaN","garch"
"mu","0.543199232945798","0.41269030788242","0.673708158009176","garch"
"ma1","-0.233329633619349","-0.368854184866496","-0.0978050823722028","garch"
"temperature_lag1","-0.0578987280836963","-0.100482240095723","-0.0153152160716693","garch"
"sulphur_dioxide_lag7","-0.00183198512726582","-0.0275696641001691","0.0239056938456375","garch"
"GovernmentResponseIndex_WeightedAverage_lag7","-0.0756887095644783","-0.115032356005899","-0.036345063123058","garch"
"scaled_case_lag1","0.919112632245943","0.899874346880953","0.938350917610933","garch"
"ct_sm_7_lag7","-0.0827910549248167","-0.117575710564384","-0.0480063992852493","garch"
"omega","0.00181082144842846","-0.0339382972515591","0.037559940148416","garch"
"beta1","0.966418700083251","0.298783982131095","1.63405341803541","garch"
"mu","0.763389114022929","0.193513647693914","1.33326458035194","garch"
"ma1","-0.183765638393727","-0.339786084066876","-0.0277451927205774","garch"
"temperature_lag4","-0.0772258234093533","-0.116447169093491","-0.0380044777252159","garch"
"carbon_monoxide_lag1","0.0178397218183386","-0.0152388655227044","0.0509183091593817","garch"
"StringencyIndex_WeightedAverage_lag1","0.00577265852182573","-0.0692388088735112","0.0807841259171626","garch"
"scaled_case_lag1","0.889061584957485","0.807185732836935","0.970937437078035","garch"
"ct_sm_7_lag7","-0.168820005167177","-0.282800073426666","-0.0548399369076876","garch"
"omega","0.0038496484824282","-0.00742532618238171","0.0151246231472381","garch"
"beta1","0.928476581911333","0.719767616793563","1.1371855470291","garch"
"mu","0.730870244497159","-0.299451589944071","1.76119207893839","garch"
"ma1","-0.185410192505551","-0.382395176871531","0.0115747918604285","garch"
"temperature_lag3","-0.0825471496822006","-0.124757819543426","-0.0403364798209755","garch"
"carbon_monoxide_lag1","0.00973967197859751","-0.0318590042989571","0.0513383482561521","garch"
"StringencyIndex_WeightedAverage_lag1","-0.00206579697776629","-0.11911730731511","0.114985713359578","garch"
"scaled_case_lag1","0.893849266639893","0.745676214726213","1.04202231855357","garch"
"ct_sm_7_lag7","-0.163126818047536","-0.36845536329996","0.0422017272048887","garch"
"omega","0.00435783908119555","-0.00894611296260653","0.0176617911249976","garch"
"beta1","0.919608346040773","0.674971435796596","1.16424525628495","garch"
"mu","0.701993458712359","NaN","NaN","garch"
"ma1","-0.181372099352747","-0.292127560472345","-0.0706166382331487","garch"
"temperature_lag2","-0.0836375409456434","-0.124890962643266","-0.0423841192480208","garch"
"carbon_monoxide_lag1","0.00316283829301416","-0.0215289047745547","0.027854581360583","garch"
"StringencyIndex_WeightedAverage_lag1","-0.009409453123467","NaN","NaN","garch"
"scaled_case_lag1","0.8979190743674","NaN","NaN","garch"
"ct_sm_7_lag7","-0.157261194716978","NaN","NaN","garch"
"omega","0.00500594560519637","-0.00866101882314717","0.0186729100335399","garch"
"beta1","0.906560710542345","0.652282551765987","1.1608388693187","garch"
"mu","0.629311276285591","NaN","NaN","garch"
"ma1","-0.193629733724848","-0.315039484227844","-0.072219983221852","garch"
"temperature_lag1","-0.0951783475378082","-0.138967911094189","-0.0513887839814277","garch"
"carbon_monoxide_lag1","-0.00715577550031078","-0.0333922807925321","0.0190807297919106","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0277099870394388","-0.0592735590814481","0.00385358500257039","garch"
"scaled_case_lag1","0.908597500664355","NaN","NaN","garch"
"ct_sm_7_lag7","-0.143489608484865","NaN","NaN","garch"
"omega","0.00633876283502574","-0.0126895145284763","0.0253670401985277","garch"
"beta1","0.880881708554823","0.524378855841384","1.23738456126826","garch"
"mu","0.560003972410224","NaN","NaN","garch"
"ma1","-0.209929452453212","-0.337344138239044","-0.0825147666673807","garch"
"temperature_lag1","-0.0790143502730781","-0.123591496135048","-0.0344372044111078","garch"
"carbon_monoxide_lag1","-0.0146236551003469","-0.0413856357077184","0.0121383255070245","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0276728632769052","-0.0663474984841616","0.0110017719303513","garch"
"scaled_case_lag1","0.918257984037937","NaN","NaN","garch"
"ct_sm_7_lag7","-0.127294523639956","NaN","NaN","garch"
"omega","0.0179198184984013","-0.17733793888463","0.213177575881432","garch"
"beta1","0.661072580699265","-3.02487092916077","4.3470160905593","garch"
"mu","0.426833335894233","0.31175497108149","0.541911700706977","garch"
"ma1","-0.230079886111269","-0.36926600030195","-0.0908937719205875","garch"
"temperature_lag1","-0.0350796955741436","-0.0758969883920767","0.00573759724378958","garch"
"carbon_monoxide_lag1","-0.0193217832181771","-0.0443793343641653","0.00573576792781108","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0196118831104638","-0.058049886415017","0.0188261201940893","garch"
"scaled_case_lag1","0.936395746911926","0.919786176945145","0.953005316878707","garch"
"ct_sm_7_lag7","-0.0925086472915712","-0.12476112065255","-0.0602561739305923","garch"
"omega","0.00166524975419637","NaN","NaN","garch"
"beta1","0.968751703967587","NaN","NaN","garch"
"mu","0.368593121076073","0.263238203046835","0.473948039105311","garch"
"ma1","-0.244884832242216","-0.38220133943666","-0.107568325047771","garch"
"temperature_lag1","-0.041174763966899","-0.0817068030948415","-0.000642724838956513","garch"
"carbon_monoxide_lag1","-0.0265012285364795","-0.0510234569739974","-0.00197900009896154","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0301425897100739","-0.0678941772710123","0.00760899785086448","garch"
"scaled_case_lag1","0.944995484553137","0.929779334274535","0.960211634831739","garch"
"ct_sm_7_lag7","-0.0807036442045083","-0.111272737101104","-0.0501345513079129","garch"
"omega","0.00166530783810926","NaN","NaN","garch"
"beta1","0.968928424089819","NaN","NaN","garch"
"mu","0.442801551158094","0.32918329245567","0.556419809860517","garch"
"ma1","-0.229015261887395","-0.369284148148583","-0.0887463756262064","garch"
"temperature_lag1","-0.0420957592655298","-0.0834125474525796","-0.000778971078479872","garch"
"carbon_monoxide_lag1","-0.0236799533101168","-0.0486126694666658","0.00125276284643215","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0284248620939388","-0.0667808293755645","0.00993110518768683","garch"
"scaled_case_lag1","0.934073870119833","0.917645376050302","0.950502364189365","garch"
"ct_sm_7_lag7","-0.094866307771797","-0.127095106992677","-0.0626375085509167","garch"
"omega","0.00164970692976607","NaN","NaN","garch"
"beta1","0.969119537734884","NaN","NaN","garch"
"mu","0.398535853980704","NaN","NaN","garch"
"ma1","-0.247625837399503","-0.373733224817654","-0.121518449981352","garch"
"temperature_lag1","-0.0261036950172615","-0.0622618702920054","0.0100544802574824","garch"
"carbon_monoxide_lag1","-0.0186728806277288","-0.0432022422731716","0.00585648101771394","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0269604876565346","-0.0610313704157704","0.00711039510270125","garch"
"scaled_case_lag1","0.94016538751833","NaN","NaN","garch"
"ct_sm_7_lag7","-0.0818910713611691","NaN","NaN","garch"
"omega","0.0327829089656456","-0.302073298868309","0.367639116799601","garch"
"beta1","0.359350800040337","-6.18254989878062","6.90125149886129","garch"
"mu","0.358671619769947","0.273095759300726","0.444247480239169","garch"
"ma1","-0.285801416535751","-0.424729168310903","-0.146873664760599","garch"
"temperature_lag1","-0.00987928266481686","-0.0477526546976696","0.0279940893680359","garch"
"carbon_monoxide_lag1","-0.0233424800044523","-0.0463954331798769","-0.000289526829027723","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0239978199839513","-0.0589697941178267","0.010974154149924","garch"
"scaled_case_lag1","0.945441327889969","0.933028489424697","0.957854166355242","garch"
"ct_sm_7_lag7","-0.0694519321737533","-0.0962535109147427","-0.0426503534327639","garch"
"omega","0.00166468943654743","NaN","NaN","garch"
"beta1","0.968557278394637","NaN","NaN","garch"
"mu","0.431996927560325","0.338897858796463","0.525095996324186","garch"
"ma1","-0.274786806422437","-0.411597845573711","-0.137975767271163","garch"
"temperature_lag1","-0.0133485550767782","-0.051512045257064","0.0248149351035075","garch"
"carbon_monoxide_lag1","-0.027404222747362","-0.0505535822638891","-0.00425486323083487","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0235776469843742","-0.0588333315016279","0.0116780375328795","garch"
"scaled_case_lag1","0.934647101418651","0.921084004373025","0.948210198464277","garch"
"ct_sm_7_lag7","-0.0839747586545543","-0.111896387249183","-0.056053130059926","garch"
"omega","0.00170121794631983","NaN","NaN","garch"
"beta1","0.967276104795352","NaN","NaN","garch"
"mu","0.456670497009927","0.355219181065596","0.558121812954257","garch"
"ma1","-0.246183489096971","-0.381285466990518","-0.111081511203423","garch"
"temperature_lag1","-0.0124349614259956","-0.05226960326311","0.0273996804111188","garch"
"nitrogen_oxides_lag5","-0.000418321171901391","-0.0256427955359316","0.0248061531921288","garch"
"StringencyIndex_WeightedAverage_lag1","-0.034593886972883","-0.0712893603892241","0.00210158644345818","garch"
"scaled_case_lag1","0.930877852794418","0.916105890666952","0.945649814921884","garch"
"ct_sm_7_lag7","-0.0834458360145466","-0.113564181306782","-0.0533274907223116","garch"
"omega","0.00172050052493347","NaN","NaN","garch"
"beta1","0.968010150321983","NaN","NaN","garch"
"mu","0.510497437320245","0.408006102404303","0.612988772236187","garch"
"ma1","-0.239950739222525","-0.374530917694171","-0.105370560750878","garch"
