"mytestdate","var","coef","CI_lwr","CI_upr","modelname","proj"
"19140","carbon_monoxide_lag6","-0.0120112033382963","-0.0356253597709538","0.0116029530943612","arima","9"
"19140","GovernmentResponseIndex_WeightedAverage_lag1","0.000420778406222264","-0.0297978197115785","0.030639376524023","arima","9"
"19140","scaled_case_lag1","1.07187026633903","1.01376258307791","1.12997794960016","arima","9"
"19140","ct_sm_7_lag2","0.135471028679839","0.0308166207241308","0.240125436635547","arima","9"
"19140","ma1","-0.600459220929468","-0.8849379668154","-0.315980475043537","arima","10"
"19140","intercept","-0.581171901240398","-0.99732174501253","-0.165022057468265","arima","10"
"19140","temperature_lag3","0.0423674552804626","0.00823804853020494","0.0764968620307202","arima","10"
"19140","carbon_monoxide_lag5","-0.0118871889863999","-0.0361837133401812","0.0124093353673814","arima","10"
"19140","GovernmentResponseIndex_WeightedAverage_lag1","-0.00105328313445096","-0.0311731368414478","0.0290665705725459","arima","10"
"19140","scaled_case_lag1","1.07247031190038","1.01084313058065","1.13409749322011","arima","10"
"19140","ct_sm_7_lag1","0.135840254018792","0.0253534295647639","0.246327078472819","arima","10"
"19140","ma1","-0.588335558413441","-0.868169004252205","-0.308502112574677","arima","11"
"19140","intercept","-0.566747093070683","-1.00402336430245","-0.129470821838914","arima","11"
"19140","temperature_lag2","0.0401634896012595","0.00459714533473243","0.0757298338677865","arima","11"
"19140","carbon_monoxide_lag4","-0.012857699950641","-0.0381840486273925","0.0124686487261105","arima","11"
"19140","GovernmentResponseIndex_WeightedAverage_lag1","0.00463739131630548","-0.0263634016278111","0.0356381842604221","arima","11"
"19140","scaled_case_lag1","1.07077599660979","1.00565273082883","1.13589926239075","arima","11"
"19140","ct_sm_7_lag1","0.133236254327713","0.0155377470982806","0.250934761557145","arima","11"
"19140","ma1","-0.562821660070173","-0.822007699116265","-0.303635621024081","arima","12"
"19140","intercept","-0.577747870411604","-1.0154150461346","-0.140080694688609","arima","12"
"19140","temperature_lag1","0.0330244469424176","-0.00565406443572172","0.071702958320557","arima","12"
"19140","carbon_monoxide_lag3","-0.0155897196613118","-0.0417989870366555","0.0106195477140318","arima","12"
"19140","GovernmentResponseIndex_WeightedAverage_lag1","0.0112414351859186","-0.0218891389395293","0.0443720093113666","arima","12"
"19140","scaled_case_lag1","1.07294375886661","1.00747555941133","1.13841195832189","arima","12"
"19140","ct_sm_7_lag1","0.139274575228875","0.0196046333201955","0.258944517137555","arima","12"
"19140","ma1","-0.373311027384396","-0.602478235912364","-0.144143818856428","arima","13"
"19140","temperature_lag3","-0.0142092892787855","-0.0519600380713853","0.0235414595138143","arima","13"
"19140","carbon_monoxide_lag2","-0.0157955969466387","-0.0479701410506713","0.0163789471573939","arima","13"
"19140","GovernmentResponseIndex_WeightedAverage_lag1","0.00666300262614798","-0.0445460224213893","0.0578720276736852","arima","13"
"19140","scaled_case_lag1","0.98616377596555","0.981636361807484","0.990691190123616","arima","13"
"19140","ct_sm_7_lag5","-0.00873340723355431","-0.0533704539544402","0.0359036394873315","arima","13"
"19140","ma1","-0.369566632999607","-0.601742605712986","-0.137390660286228","arima","14"
"19140","temperature_lag2","-0.0159069799838391","-0.0552817429680441","0.0234677830003659","arima","14"
"19140","carbon_monoxide_lag1","-0.0164830310659228","-0.0490562124134995","0.016090150281654","arima","14"
"19140","GovernmentResponseIndex_WeightedAverage_lag1","0.0150351503367562","-0.0365614623182866","0.0666317629917991","arima","14"
"19140","scaled_case_lag1","0.985860681582314","0.981173188137873","0.990548175026755","arima","14"
"19140","ct_sm_7_lag4","-0.00566407547157279","-0.0492564930255261","0.0379283420823805","arima","14"
"19141","ma1","-0.221100230268999","-0.417756698381667","-0.024443762156331","arima","0"
"19141","temperature_lag7","-0.0669210783008421","-0.124775558895193","-0.00906659770649169","arima","0"
"19141","carbon_monoxide_lag5","-0.00497917454203058","-0.0505799805566168","0.0406216314725557","arima","0"
"19141","StringencyIndex_WeightedAverage_lag1","-0.0194145367525776","-0.075432299302193","0.0366032257970377","arima","0"
"19141","scaled_case_lag1","0.990485327034179","0.984818776271919","0.996151877796439","arima","0"
"19141","ct_sm_7_lag7","-0.014893476575287","-0.0862352495732583","0.0564482964226843","arima","0"
"19141","intercept","0.838737682218367","0.12680651768406","1.55066884675267","arima","1"
"19141","temperature_lag7","-0.0788895838595029","-0.154558680675022","-0.0032204870439843","arima","1"
"19141","carbon_monoxide_lag4","0.00773424334763447","-0.0480405846975305","0.0635090713927994","arima","1"
"19141","StringencyIndex_WeightedAverage_lag1","0.040701264497244","-0.0491249345638577","0.130527463558346","arima","1"
"19141","scaled_case_lag1","0.869406439321093","0.766456013018404","0.972356865623782","arima","1"
"19141","ct_sm_7_lag7","-0.214831410799235","-0.393386286746906","-0.036276534851564","arima","1"
"19141","intercept","0.813029859933543","0.0572835679584832","1.5687761519086","arima","2"
"19141","temperature_lag6","-0.0793754060446141","-0.155750367834777","-0.00300044425445069","arima","2"
"19141","carbon_monoxide_lag3","0.0109066289718275","-0.0454996572923409","0.0673129152359959","arima","2"
"19141","StringencyIndex_WeightedAverage_lag1","0.0324710886676812","-0.056044649539894","0.120986826875256","arima","2"
"19141","scaled_case_lag1","0.872047774514782","0.762186519521125","0.98190902950844","arima","2"
"19141","ct_sm_7_lag7","-0.209123541839338","-0.40679792245895","-0.0114491612197266","arima","2"
"19141","intercept","0.784088841206496","0.00698644750017374","1.56119123491282","arima","3"
"19141","temperature_lag5","-0.0801622524510446","-0.157367991981112","-0.00295651292097748","arima","3"
"19141","carbon_monoxide_lag2","0.0101455751417469","-0.0465590527849959","0.0668502030684898","arima","3"
"19141","StringencyIndex_WeightedAverage_lag1","0.0172262830555771","-0.06979469684931","0.104247262960464","arima","3"
