var,coef,proj,modelname
scaled_case_lag1,1.0447636,10,gru
ct_sm_7_lag7,0.25188357,10,gru
temperature_lag1,0.075005464,11,gru
nitrogen_oxides_lag4,0.031702176,11,gru
StringencyIndex_WeightedAverage_lag1,0.03856693,11,gru
scaled_case_lag1,1.0387106,11,gru
ct_sm_7_lag7,0.24142069,11,gru
temperature_lag1,0.066720776,12,gru
nitrogen_oxides_lag3,0.029525254,12,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.03355572,12,gru
scaled_case_lag1,1.0087969,12,gru
ct_sm_7_lag7,0.24431796,12,gru
temperature_lag1,0.074651465,13,gru
nitrogen_oxides_lag2,0.034228224,13,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.047543503,13,gru
scaled_case_lag1,0.974051,13,gru
ct_sm_7_lag7,0.25038722,13,gru
temperature_lag1,0.10633098,14,gru
nitrogen_oxides_lag1,0.046314474,14,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.077263184,14,gru
scaled_case_lag1,0.9585999,14,gru
ct_sm_7_lag7,0.23774265,14,gru
temperature_lag6,0.13665795,0,gru
carbon_monoxide_lag1,0.08077017,0,gru
StringencyIndex_WeightedAverage_lag1,0.14074932,0,gru
scaled_case_lag1,1.0268793,0,gru
ct_sm_7_lag7,0.35630953,0,gru
temperature_lag5,0.12927957,1,gru
carbon_monoxide_lag1,0.06831136,1,gru
StringencyIndex_WeightedAverage_lag1,0.13063787,1,gru
scaled_case_lag1,1.039771,1,gru
ct_sm_7_lag7,0.34657946,1,gru
temperature_lag4,0.127011,2,gru
carbon_monoxide_lag1,0.059591535,2,gru
StringencyIndex_WeightedAverage_lag1,0.115474105,2,gru
scaled_case_lag1,1.0477546,2,gru
ct_sm_7_lag7,0.33869472,2,gru
temperature_lag3,0.12170451,3,gru
carbon_monoxide_lag1,0.05004324,3,gru
StringencyIndex_WeightedAverage_lag1,0.08724555,3,gru
scaled_case_lag1,1.0732491,3,gru
ct_sm_7_lag7,0.31276238,3,gru
temperature_lag2,0.115595065,4,gru
carbon_monoxide_lag1,0.04412439,4,gru
StringencyIndex_WeightedAverage_lag1,0.072254375,4,gru
scaled_case_lag1,1.0946943,4,gru
ct_sm_7_lag7,0.2914691,4,gru
temperature_lag1,0.09500018,5,gru
carbon_monoxide_lag1,0.035523664,5,gru
StringencyIndex_WeightedAverage_lag1,0.06535833,5,gru
scaled_case_lag1,1.110337,5,gru
ct_sm_7_lag7,0.27115956,5,gru
temperature_lag1,0.09112832,6,gru
carbon_monoxide_lag1,0.030553728,6,gru
StringencyIndex_WeightedAverage_lag1,0.054391142,6,gru
scaled_case_lag1,1.1208906,6,gru
ct_sm_7_lag7,0.24882282,6,gru
temperature_lag1,0.09239698,7,gru
carbon_monoxide_lag1,0.030018665,7,gru
StringencyIndex_WeightedAverage_lag1,0.046207666,7,gru
scaled_case_lag1,1.1006646,7,gru
ct_sm_7_lag7,0.25516877,7,gru
temperature_lag1,0.08051898,8,gru
carbon_monoxide_lag1,0.029495405,8,gru
StringencyIndex_WeightedAverage_lag1,0.04137535,8,gru
scaled_case_lag1,1.0932473,8,gru
ct_sm_7_lag7,0.24684127,8,gru
temperature_lag1,0.07819372,9,gru
carbon_monoxide_lag1,0.028389182,9,gru
StringencyIndex_WeightedAverage_lag1,0.03730555,9,gru
scaled_case_lag1,1.0827832,9,gru
ct_sm_7_lag7,0.23839466,9,gru
temperature_lag1,0.07996837,10,gru
nitrogen_oxides_lag4,0.041495927,10,gru
StringencyIndex_WeightedAverage_lag1,0.03621098,10,gru
scaled_case_lag1,1.0600103,10,gru
ct_sm_7_lag7,0.23955224,10,gru
temperature_lag1,0.075562574,11,gru
nitrogen_oxides_lag3,0.042204253,11,gru
StringencyIndex_WeightedAverage_lag1,0.038257547,11,gru
scaled_case_lag1,1.038173,11,gru
ct_sm_7_lag7,0.23853101,11,gru
temperature_lag1,0.074607626,12,gru
nitrogen_oxides_lag2,0.04372202,12,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.037248157,12,gru
scaled_case_lag1,1.0052152,12,gru
ct_sm_7_lag7,0.24028352,12,gru
temperature_lag1,0.08426327,13,gru
nitrogen_oxides_lag1,0.05467949,13,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.051813666,13,gru
scaled_case_lag1,0.9702722,13,gru
ct_sm_7_lag7,0.24774972,13,gru
temperature_lag1,0.1062042,14,gru
nitrogen_oxides_lag1,0.04628986,14,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.077238396,14,gru
scaled_case_lag1,0.956513,14,gru
ct_sm_7_lag7,0.2376453,14,gru
temperature_lag4,0.13288528,0,gru
carbon_monoxide_lag1,0.07395266,0,gru
StringencyIndex_WeightedAverage_lag1,0.14311212,0,gru
scaled_case_lag1,1.0367543,0,gru
ct_sm_7_lag7,0.34894156,0,gru
temperature_lag3,0.1286237,1,gru
carbon_monoxide_lag1,0.07032524,1,gru
StringencyIndex_WeightedAverage_lag1,0.12585694,1,gru
scaled_case_lag1,1.0502124,1,gru
ct_sm_7_lag7,0.33741954,1,gru
temperature_lag2,0.120639056,2,gru
carbon_monoxide_lag1,0.057497814,2,gru
StringencyIndex_WeightedAverage_lag1,0.10874721,2,gru
scaled_case_lag1,1.0670441,2,gru
ct_sm_7_lag7,0.32220152,2,gru
temperature_lag1,0.11746632,3,gru
carbon_monoxide_lag1,0.04559304,3,gru
StringencyIndex_WeightedAverage_lag1,0.084729776,3,gru
scaled_case_lag1,1.0941085,3,gru
ct_sm_7_lag7,0.2970352,3,gru
temperature_lag2,0.11601343,4,gru
carbon_monoxide_lag1,0.04404073,4,gru
StringencyIndex_WeightedAverage_lag1,0.072418794,4,gru
scaled_case_lag1,1.0924778,4,gru
ct_sm_7_lag7,0.2912247,4,gru
temperature_lag1,0.09492155,5,gru
carbon_monoxide_lag1,0.035499133,5,gru
StringencyIndex_WeightedAverage_lag1,0.06534775,5,gru
scaled_case_lag1,1.1079618,5,gru
ct_sm_7_lag7,0.27117592,5,gru
temperature_lag1,0.09121831,6,gru
carbon_monoxide_lag1,0.030569315,6,gru
StringencyIndex_WeightedAverage_lag1,0.054560166,6,gru
scaled_case_lag1,1.1182008,6,gru
ct_sm_7_lag7,0.24920835,6,gru
temperature_lag1,0.09229719,7,gru
carbon_monoxide_lag1,0.029992959,7,gru
StringencyIndex_WeightedAverage_lag1,0.046451602,7,gru
scaled_case_lag1,1.0979953,7,gru
ct_sm_7_lag7,0.25551692,7,gru
temperature_lag1,0.08046699,8,gru
carbon_monoxide_lag1,0.029544197,8,gru
StringencyIndex_WeightedAverage_lag1,0.041462667,8,gru
scaled_case_lag1,1.0907423,8,gru
ct_sm_7_lag7,0.24714363,8,gru
temperature_lag1,0.07822167,9,gru
carbon_monoxide_lag1,0.028443264,9,gru
StringencyIndex_WeightedAverage_lag1,0.037199028,9,gru
scaled_case_lag1,1.0802467,9,gru
ct_sm_7_lag7,0.23871867,9,gru
temperature_lag1,0.076965265,10,gru
nitrogen_oxides_lag5,0.027922409,10,gru
StringencyIndex_WeightedAverage_lag1,0.036583062,10,gru
scaled_case_lag1,1.0560548,10,gru
ct_sm_7_lag7,0.24406807,10,gru
temperature_lag1,0.075306825,11,gru
nitrogen_oxides_lag4,0.031919625,11,gru
StringencyIndex_WeightedAverage_lag1,0.038550276,11,gru
scaled_case_lag1,1.0351096,11,gru
ct_sm_7_lag7,0.24113776,11,gru
temperature_lag1,0.066859245,12,gru
nitrogen_oxides_lag3,0.029486418,12,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.033629894,12,gru
scaled_case_lag1,1.0045199,12,gru
ct_sm_7_lag7,0.24444775,12,gru
temperature_lag1,0.07449211,13,gru
nitrogen_oxides_lag2,0.03407247,13,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.04747242,13,gru
scaled_case_lag1,0.97005045,13,gru
ct_sm_7_lag7,0.25046003,13,gru
temperature_lag1,0.1059243,14,gru
nitrogen_oxides_lag1,0.046263203,14,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.0771057,14,gru
scaled_case_lag1,0.9543482,14,gru
ct_sm_7_lag7,0.23764181,14,gru
temperature_lag4,0.13338676,0,gru
carbon_monoxide_lag1,0.07415084,0,gru
StringencyIndex_WeightedAverage_lag1,0.14297949,0,gru
scaled_case_lag1,1.0346527,0,gru
ct_sm_7_lag7,0.34872985,0,gru
temperature_lag3,0.12957716,1,gru
carbon_monoxide_lag1,0.07030101,1,gru
StringencyIndex_WeightedAverage_lag1,0.1253914,1,gru
scaled_case_lag1,1.048651,1,gru
ct_sm_7_lag7,0.3368184,1,gru
temperature_lag2,0.12167079,2,gru
carbon_monoxide_lag1,0.057507515,2,gru
StringencyIndex_WeightedAverage_lag1,0.10849464,2,gru
scaled_case_lag1,1.0652659,2,gru
ct_sm_7_lag7,0.32173035,2,gru
temperature_lag1,0.117879726,3,gru
carbon_monoxide_lag1,0.04568603,3,gru
StringencyIndex_WeightedAverage_lag1,0.08520698,3,gru
scaled_case_lag1,1.0913508,3,gru
ct_sm_7_lag7,0.29728684,3,gru
temperature_lag1,0.10807642,4,gru
carbon_monoxide_lag1,0.040904947,4,gru
StringencyIndex_WeightedAverage_lag1,0.07561548,4,gru
scaled_case_lag1,1.1016622,4,gru
ct_sm_7_lag7,0.28396484,4,gru
temperature_lag1,0.09579123,5,gru
carbon_monoxide_lag1,0.035360117,5,gru
StringencyIndex_WeightedAverage_lag1,0.06493951,5,gru
scaled_case_lag1,1.106776,5,gru
ct_sm_7_lag7,0.27055755,5,gru
temperature_lag1,0.0917069,6,gru
carbon_monoxide_lag1,0.03060377,6,gru
StringencyIndex_WeightedAverage_lag1,0.054322943,6,gru
scaled_case_lag1,1.1158184,6,gru
ct_sm_7_lag7,0.2494321,6,gru
temperature_lag1,0.092675604,7,gru
carbon_monoxide_lag1,0.030028388,7,gru
StringencyIndex_WeightedAverage_lag1,0.04627814,7,gru
scaled_case_lag1,1.0956099,7,gru
ct_sm_7_lag7,0.25573894,7,gru
temperature_lag1,0.08077506,8,gru
carbon_monoxide_lag1,0.029594975,8,gru
StringencyIndex_WeightedAverage_lag1,0.041325092,8,gru
scaled_case_lag1,1.0883719,8,gru
ct_sm_7_lag7,0.24741632,8,gru
temperature_lag1,0.078445375,9,gru
carbon_monoxide_lag1,0.02851847,9,gru
StringencyIndex_WeightedAverage_lag1,0.037132457,9,gru
scaled_case_lag1,1.0777984,9,gru
ct_sm_7_lag7,0.23903202,9,gru
temperature_lag1,0.074059345,10,gru
nitrogen_oxides_lag6,0.016045963,10,gru
StringencyIndex_WeightedAverage_lag1,0.0367743,10,gru
scaled_case_lag1,1.0551553,10,gru
ct_sm_7_lag7,0.24459027,10,gru
temperature_lag1,0.07403541,11,gru
nitrogen_oxides_lag5,0.02594656,11,gru
StringencyIndex_WeightedAverage_lag1,0.03808087,11,gru
scaled_case_lag1,1.0349426,11,gru
ct_sm_7_lag7,0.23909879,11,gru
temperature_lag1,0.07030596,12,gru
nitrogen_oxides_lag4,0.028661555,12,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.03286344,12,gru
scaled_case_lag1,1.0051451,12,gru
ct_sm_7_lag7,0.2435413,12,gru
temperature_lag1,0.07241817,13,gru
nitrogen_oxides_lag3,0.030422501,13,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.044985466,13,gru
scaled_case_lag1,0.9721853,13,gru
ct_sm_7_lag7,0.24784225,13,gru
temperature_lag1,0.10495737,14,gru
nitrogen_oxides_lag2,0.045570865,14,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.07583863,14,gru
scaled_case_lag1,0.95728683,14,gru
ct_sm_7_lag7,0.23357783,14,gru
temperature_lag4,0.13143903,0,gru
carbon_monoxide_lag1,0.07350881,0,gru
StringencyIndex_WeightedAverage_lag1,0.14563914,0,gru
scaled_case_lag1,1.0320879,0,gru
ct_sm_7_lag7,0.3488922,0,gru
temperature_lag3,0.12750392,1,gru
carbon_monoxide_lag1,0.06963998,1,gru
StringencyIndex_WeightedAverage_lag1,0.12831847,1,gru
scaled_case_lag1,1.0460258,1,gru
ct_sm_7_lag7,0.33706993,1,gru
temperature_lag2,0.120701395,2,gru
carbon_monoxide_lag1,0.057633415,2,gru
StringencyIndex_WeightedAverage_lag1,0.11102604,2,gru
scaled_case_lag1,1.0623273,2,gru
ct_sm_7_lag7,0.32223478,2,gru
temperature_lag1,0.11476092,3,gru
carbon_monoxide_lag1,0.045572247,3,gru
StringencyIndex_WeightedAverage_lag1,0.086119734,3,gru
scaled_case_lag1,1.0890826,3,gru
ct_sm_7_lag7,0.29745597,3,gru
temperature_lag1,0.10805951,4,gru
carbon_monoxide_lag1,0.040860616,4,gru
StringencyIndex_WeightedAverage_lag1,0.07623272,4,gru
scaled_case_lag1,1.0989878,4,gru
ct_sm_7_lag7,0.2843133,4,gru
temperature_lag1,0.09588186,5,gru
carbon_monoxide_lag1,0.035066757,5,gru
StringencyIndex_WeightedAverage_lag1,0.064314336,5,gru
scaled_case_lag1,1.1057936,5,gru
ct_sm_7_lag7,0.26960212,5,gru
temperature_lag1,0.091821246,6,gru
carbon_monoxide_lag1,0.030501952,6,gru
StringencyIndex_WeightedAverage_lag1,0.053866442,6,gru
scaled_case_lag1,1.1140258,6,gru
ct_sm_7_lag7,0.24920578,6,gru
temperature_lag1,0.09274796,7,gru
carbon_monoxide_lag1,0.030042788,7,gru
StringencyIndex_WeightedAverage_lag1,0.04624758,7,gru
scaled_case_lag1,1.093139,7,gru
ct_sm_7_lag7,0.2559979,7,gru
temperature_lag1,0.08083193,8,gru
carbon_monoxide_lag1,0.029641578,8,gru
StringencyIndex_WeightedAverage_lag1,0.041278984,8,gru
scaled_case_lag1,1.0859385,8,gru
ct_sm_7_lag7,0.24770424,8,gru
temperature_lag1,0.07836638,9,gru
carbon_monoxide_lag1,0.028535219,9,gru
StringencyIndex_WeightedAverage_lag1,0.037059695,9,gru
scaled_case_lag1,1.0752488,9,gru
ct_sm_7_lag7,0.23940255,9,gru
temperature_lag1,0.07798478,10,gru
carbon_monoxide_lag1,0.034376565,10,gru
StringencyIndex_WeightedAverage_lag1,0.039208844,10,gru
scaled_case_lag1,1.03617,10,gru
ct_sm_7_lag7,0.2517247,10,gru
temperature_lag1,0.07564416,11,gru
nitrogen_oxides_lag4,0.032214973,11,gru
StringencyIndex_WeightedAverage_lag1,0.03861235,11,gru
scaled_case_lag1,1.0313033,11,gru
ct_sm_7_lag7,0.24096699,11,gru
temperature_lag1,0.067433126,12,gru
nitrogen_oxides_lag3,0.029446647,12,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.03346473,12,gru
scaled_case_lag1,1.0000056,12,gru
ct_sm_7_lag7,0.24510042,12,gru
temperature_lag1,0.07464199,13,gru
nitrogen_oxides_lag2,0.03386409,13,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.047364138,13,gru
scaled_case_lag1,0.9662096,13,gru
ct_sm_7_lag7,0.25048086,13,gru
temperature_lag1,0.106008396,14,gru
nitrogen_oxides_lag1,0.04624677,14,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.07728087,14,gru
scaled_case_lag1,0.95063114,14,gru
ct_sm_7_lag7,0.23729514,14,gru
temperature_lag4,0.13217103,0,gru
carbon_monoxide_lag1,0.07350907,0,gru
StringencyIndex_WeightedAverage_lag1,0.1464081,0,gru
scaled_case_lag1,1.0295515,0,gru
ct_sm_7_lag7,0.34925532,0,gru
temperature_lag3,0.12839903,1,gru
carbon_monoxide_lag1,0.069625586,1,gru
StringencyIndex_WeightedAverage_lag1,0.12923056,1,gru
scaled_case_lag1,1.0433896,1,gru
ct_sm_7_lag7,0.3375472,1,gru
temperature_lag2,0.12158816,2,gru
carbon_monoxide_lag1,0.057558727,2,gru
StringencyIndex_WeightedAverage_lag1,0.11192119,2,gru
scaled_case_lag1,1.0597665,2,gru
ct_sm_7_lag7,0.32266593,2,gru
temperature_lag1,0.116327494,3,gru
carbon_monoxide_lag1,0.045568272,3,gru
StringencyIndex_WeightedAverage_lag1,0.08671097,3,gru
scaled_case_lag1,1.0866168,3,gru
ct_sm_7_lag7,0.29794836,3,gru
temperature_lag1,0.109380364,4,gru
carbon_monoxide_lag1,0.040841248,4,gru
StringencyIndex_WeightedAverage_lag1,0.07680951,4,gru
scaled_case_lag1,1.0966161,4,gru
ct_sm_7_lag7,0.28472447,4,gru
temperature_lag1,0.09719593,5,gru
carbon_monoxide_lag1,0.03562274,5,gru
StringencyIndex_WeightedAverage_lag1,0.06352438,5,gru
scaled_case_lag1,1.1040428,5,gru
ct_sm_7_lag7,0.26942757,5,gru
temperature_lag1,0.09239718,6,gru
carbon_monoxide_lag1,0.02991984,6,gru
StringencyIndex_WeightedAverage_lag1,0.05269104,6,gru
scaled_case_lag1,1.113912,6,gru
ct_sm_7_lag7,0.2477976,6,gru
temperature_lag1,0.09324058,7,gru
carbon_monoxide_lag1,0.02982955,7,gru
StringencyIndex_WeightedAverage_lag1,0.045234554,7,gru
scaled_case_lag1,1.0924214,7,gru
ct_sm_7_lag7,0.25510344,7,gru
temperature_lag1,0.081800446,8,gru
carbon_monoxide_lag1,0.029743662,8,gru
StringencyIndex_WeightedAverage_lag1,0.040495772,8,gru
scaled_case_lag1,1.0842998,8,gru
ct_sm_7_lag7,0.24757336,8,gru
temperature_lag1,0.07932723,9,gru
carbon_monoxide_lag1,0.02867323,9,gru
StringencyIndex_WeightedAverage_lag1,0.037019413,9,gru
scaled_case_lag1,1.0734667,9,gru
ct_sm_7_lag7,0.23934217,9,gru
temperature_lag1,0.07904943,10,gru
carbon_monoxide_lag1,0.03430964,10,gru
StringencyIndex_WeightedAverage_lag1,0.039343096,10,gru
scaled_case_lag1,1.0345284,10,gru
ct_sm_7_lag7,0.25165778,10,gru
temperature_lag1,0.07662704,11,gru
nitrogen_oxides_lag4,0.03219343,11,gru
StringencyIndex_WeightedAverage_lag1,0.03896517,11,gru
scaled_case_lag1,1.0298283,11,gru
ct_sm_7_lag7,0.24072899,11,gru
temperature_lag1,0.068561874,12,gru
nitrogen_oxides_lag3,0.028973397,12,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.033801805,12,gru
scaled_case_lag1,0.99818045,12,gru
ct_sm_7_lag7,0.2453132,12,gru
temperature_lag1,0.0757694,13,gru
nitrogen_oxides_lag2,0.03323455,13,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.04773041,13,gru
scaled_case_lag1,0.9647076,13,gru
ct_sm_7_lag7,0.25043625,13,gru
temperature_lag1,0.10688788,14,gru
nitrogen_oxides_lag1,0.04579224,14,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.07803531,14,gru
scaled_case_lag1,0.94916016,14,gru
ct_sm_7_lag7,0.23690456,14,gru
temperature_lag5,0.12982371,0,gru
carbon_monoxide_lag1,0.07549522,0,gru
StringencyIndex_WeightedAverage_lag1,0.14524758,0,gru
scaled_case_lag1,1.0250636,0,gru
ct_sm_7_lag7,0.34997657,0,gru
temperature_lag4,0.12747009,1,gru
carbon_monoxide_lag1,0.06976187,1,gru
StringencyIndex_WeightedAverage_lag1,0.13092917,1,gru
scaled_case_lag1,1.0359226,1,gru
ct_sm_7_lag7,0.34129998,1,gru
temperature_lag3,0.12424259,2,gru
carbon_monoxide_lag1,0.062132966,2,gru
StringencyIndex_WeightedAverage_lag1,0.11374739,2,gru
scaled_case_lag1,1.046886,2,gru
ct_sm_7_lag7,0.3305441,2,gru
temperature_lag2,0.11747796,3,gru
carbon_monoxide_lag1,0.04986467,3,gru
StringencyIndex_WeightedAverage_lag1,0.08567855,3,gru
scaled_case_lag1,1.0764589,3,gru
ct_sm_7_lag7,0.30208534,3,gru
temperature_lag1,0.11275391,4,gru
carbon_monoxide_lag1,0.04071991,4,gru
StringencyIndex_WeightedAverage_lag1,0.07545599,4,gru
scaled_case_lag1,1.0949672,4,gru
ct_sm_7_lag7,0.28470138,4,gru
temperature_lag1,0.10157704,5,gru
carbon_monoxide_lag1,0.035705276,5,gru
StringencyIndex_WeightedAverage_lag1,0.06271642,5,gru
scaled_case_lag1,1.1023037,5,gru
ct_sm_7_lag7,0.26975405,5,gru
temperature_lag1,0.09451015,6,gru
carbon_monoxide_lag1,0.030629661,6,gru
StringencyIndex_WeightedAverage_lag1,0.050740004,6,gru
scaled_case_lag1,1.1136165,6,gru
ct_sm_7_lag7,0.2465668,6,gru
temperature_lag1,0.09405957,7,gru
carbon_monoxide_lag1,0.029014347,7,gru
StringencyIndex_WeightedAverage_lag1,0.04357154,7,gru
scaled_case_lag1,1.0946249,7,gru
ct_sm_7_lag7,0.25215515,7,gru
temperature_lag1,0.08239061,8,gru
carbon_monoxide_lag1,0.02937582,8,gru
StringencyIndex_WeightedAverage_lag1,0.039022494,8,gru
scaled_case_lag1,1.0858539,8,gru
ct_sm_7_lag7,0.24512686,8,gru
temperature_lag1,0.08100669,9,gru
carbon_monoxide_lag1,0.028816868,9,gru
StringencyIndex_WeightedAverage_lag1,0.03715068,9,gru
scaled_case_lag1,1.0735162,9,gru
ct_sm_7_lag7,0.2381034,9,gru
temperature_lag1,0.08101963,10,gru
carbon_monoxide_lag1,0.034250733,10,gru
StringencyIndex_WeightedAverage_lag1,0.039933015,10,gru
scaled_case_lag1,1.0345377,10,gru
ct_sm_7_lag7,0.25050405,10,gru
temperature_lag1,0.0785413,11,gru
nitrogen_oxides_lag4,0.031754408,11,gru
StringencyIndex_WeightedAverage_lag1,0.040028606,11,gru
scaled_case_lag1,1.0302074,11,gru
ct_sm_7_lag7,0.23943684,11,gru
temperature_lag1,0.07140657,12,gru
nitrogen_oxides_lag3,0.028255224,12,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.034584768,12,gru
scaled_case_lag1,0.9973851,12,gru
ct_sm_7_lag7,0.24540143,12,gru
temperature_lag1,0.07797818,13,gru
nitrogen_oxides_lag2,0.032083027,13,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.04869678,13,gru
scaled_case_lag1,0.96470034,13,gru
ct_sm_7_lag7,0.24965502,13,gru
temperature_lag1,0.10883813,14,gru
nitrogen_oxides_lag1,0.044860877,14,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.07945953,14,gru
scaled_case_lag1,0.9483019,14,gru
ct_sm_7_lag7,0.23599584,14,gru
temperature_lag4,0.13559723,0,gru
carbon_monoxide_lag1,0.07530311,0,gru
StringencyIndex_WeightedAverage_lag1,0.1434942,0,gru
scaled_case_lag1,1.027173,0,gru
ct_sm_7_lag7,0.34800673,0,gru
temperature_lag3,0.13171992,1,gru
carbon_monoxide_lag1,0.07114812,1,gru
StringencyIndex_WeightedAverage_lag1,0.12711564,1,gru
scaled_case_lag1,1.0401635,1,gru
ct_sm_7_lag7,0.33705747,1,gru
temperature_lag2,0.12544955,2,gru
carbon_monoxide_lag1,0.05853853,2,gru
StringencyIndex_WeightedAverage_lag1,0.10946056,2,gru
scaled_case_lag1,1.0571971,2,gru
ct_sm_7_lag7,0.32170385,2,gru
temperature_lag1,0.12002372,3,gru
carbon_monoxide_lag1,0.046284683,3,gru
StringencyIndex_WeightedAverage_lag1,0.084841974,3,gru
scaled_case_lag1,1.0838857,3,gru
ct_sm_7_lag7,0.29721743,3,gru
temperature_lag2,0.122793585,4,gru
carbon_monoxide_lag1,0.04351439,4,gru
StringencyIndex_WeightedAverage_lag1,0.072288126,4,gru
scaled_case_lag1,1.0841737,4,gru
ct_sm_7_lag7,0.29031825,4,gru
temperature_lag1,0.10220682,5,gru
carbon_monoxide_lag1,0.035845377,5,gru
StringencyIndex_WeightedAverage_lag1,0.06350503,5,gru
scaled_case_lag1,1.1000503,5,gru
ct_sm_7_lag7,0.2701974,5,gru
temperature_lag1,0.09503264,6,gru
carbon_monoxide_lag1,0.030780463,6,gru
StringencyIndex_WeightedAverage_lag1,0.05155087,6,gru
scaled_case_lag1,1.1112597,6,gru
ct_sm_7_lag7,0.2470871,6,gru
temperature_lag1,0.09466507,7,gru
carbon_monoxide_lag1,0.0292189,7,gru
StringencyIndex_WeightedAverage_lag1,0.04312945,7,gru
scaled_case_lag1,1.0937878,7,gru
ct_sm_7_lag7,0.25145587,7,gru
temperature_lag1,0.082352854,8,gru
carbon_monoxide_lag1,0.029033417,8,gru
StringencyIndex_WeightedAverage_lag1,0.03818741,8,gru
scaled_case_lag1,1.087151,8,gru
ct_sm_7_lag7,0.24293569,8,gru
temperature_lag1,0.081076734,9,gru
carbon_monoxide_lag1,0.028712748,9,gru
StringencyIndex_WeightedAverage_lag1,0.03727991,9,gru
scaled_case_lag1,1.0741872,9,gru
ct_sm_7_lag7,0.23626845,9,gru
temperature_lag1,0.08153184,10,gru
carbon_monoxide_lag1,0.03421261,10,gru
StringencyIndex_WeightedAverage_lag1,0.040285323,10,gru
scaled_case_lag1,1.0341761,10,gru
ct_sm_7_lag7,0.24956709,10,gru
temperature_lag1,0.080316894,11,gru
nitrogen_oxides_lag3,0.042724963,11,gru
StringencyIndex_WeightedAverage_lag1,0.040581197,11,gru
scaled_case_lag1,1.0318813,11,gru
ct_sm_7_lag7,0.23554188,11,gru
temperature_lag1,0.0815828,12,gru
nitrogen_oxides_lag2,0.040934514,12,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.038503647,12,gru
scaled_case_lag1,0.9957227,12,gru
ct_sm_7_lag7,0.24164966,12,gru
temperature_lag1,0.08943845,13,gru
nitrogen_oxides_lag1,0.05171248,13,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.053047247,13,gru
scaled_case_lag1,0.9609697,13,gru
ct_sm_7_lag7,0.24701583,13,gru
temperature_lag1,0.10823869,14,gru
nitrogen_oxides_lag1,0.044381294,14,gru
GovernmentResponseIndex_WeightedAverage_lag7,0.080094434,14,gru
scaled_case_lag1,0.9489213,14,gru
ct_sm_7_lag7,0.23455018,14,gru
temperature_lag4,0.13641298,0,gru
carbon_monoxide_lag1,0.07549797,0,gru
StringencyIndex_WeightedAverage_lag1,0.14375678,0,gru
scaled_case_lag1,1.0250597,0,gru
ct_sm_7_lag7,0.34819952,0,gru
temperature_lag3,0.13266133,1,gru
carbon_monoxide_lag1,0.071225174,1,gru
StringencyIndex_WeightedAverage_lag1,0.12739842,1,gru
scaled_case_lag1,1.0382384,1,gru
ct_sm_7_lag7,0.33713916,1,gru
temperature_lag2,0.12560686,2,gru
carbon_monoxide_lag1,0.058526516,2,gru
StringencyIndex_WeightedAverage_lag1,0.11055302,2,gru
scaled_case_lag1,1.0545677,2,gru
ct_sm_7_lag7,0.3223619,2,gru
temperature_lag1,0.12063607,3,gru
carbon_monoxide_lag1,0.04639142,3,gru
StringencyIndex_WeightedAverage_lag1,0.08585594,3,gru
scaled_case_lag1,1.0813136,3,gru
ct_sm_7_lag7,0.29785952,3,gru
temperature_lag1,0.114855126,4,gru
carbon_monoxide_lag1,0.041140765,4,gru
StringencyIndex_WeightedAverage_lag1,0.076110244,4,gru
scaled_case_lag1,1.0913837,4,gru
ct_sm_7_lag7,0.28481045,4,gru
temperature_lag1,0.103061385,5,gru
carbon_monoxide_lag1,0.036096074,5,gru
StringencyIndex_WeightedAverage_lag1,0.06353815,5,gru
scaled_case_lag1,1.0980698,5,gru
ct_sm_7_lag7,0.27028486,5,gru
temperature_lag1,0.09599975,6,gru
carbon_monoxide_lag1,0.03091721,6,gru
StringencyIndex_WeightedAverage_lag1,0.05206135,6,gru
scaled_case_lag1,1.1090425,6,gru
ct_sm_7_lag7,0.24751131,6,gru
temperature_lag1,0.09551858,7,gru
carbon_monoxide_lag1,0.02936817,7,gru
StringencyIndex_WeightedAverage_lag1,0.04356488,7,gru
scaled_case_lag1,1.0917091,7,gru
ct_sm_7_lag7,0.25175712,7,gru
temperature_lag1,0.08302443,8,gru
